        UB            Time(s)
exec #1
      1186                 0.0
      1185               278.4
      1183               283.8
      1167               285.5
      1148               292.7
      1123               301.5
      1122               325.5
      1120               336.0
      1118               360.2
      1115               363.8
      1106               369.1
      1096               374.4
      1091               392.2
      1086               402.9
      1079               404.7
      1077               409.8
      1075               418.8
      1073               425.9
      1054               438.4
      1051               452.8
      1049               454.5
      1046               731.6
exec #2
      1186                 0.0
      1181               382.1
      1177               408.3
      1152               415.1
      1133               601.9
      1123               650.1
      1067               902.4
      1066              1204.5
      1065              1273.6
      1059              1344.2
      1058              1380.2
      1038              1381.9
      1029              1448.0
      1016              1453.2
      1015              1504.6
      1014              1518.9
      1012              1520.6
      1010              1536.6
      1009              1586.4
      1008              1593.1
exec #3
      1186                 0.0
      1180               177.0
      1166               206.2
      1163               219.9
      1121               226.9
      1110               252.9
      1090               259.8
      1071               271.9
      1058               285.6
      1030               299.6
      1023               311.7
      1021               322.1
      1017               323.9
      1016               337.8
      1014               345.9
      1013               354.7
      1012               356.3
      1010               358.0
exec #4
      1186                 0.0
      1167               218.7
      1151               223.6
      1134               237.7
      1128               244.8
      1122               255.4
      1120               257.1
      1105               262.4
      1103               264.2
      1079               276.5
      1073               296.7
      1067               305.1
      1057               308.5
      1053               313.7
      1051               320.4
      1049               327.3
exec #5
      1186                 0.0
      1184               254.8
      1181               256.5
      1172               261.8
      1171               268.8
      1158               274.1
      1154               284.7
      1142               288.2
      1140               293.5
      1127               295.3
      1110               298.4
      1101               300.2
      1095               301.9
      1092               312.2
      1091               315.6
      1074               322.5
      1070               341.2
      1068               356.5
      1066               375.1
      1064               517.6
      1051               558.9
      1047               562.3
      1045               583.0
      1041               602.8
      1039               606.3
      1035               621.6
      1022               648.9
      1006               678.3
exec #6
      1186                 0.0
      1182               215.9
      1173               243.3
      1160               263.6
      1138               270.1
      1137               281.9
      1135               285.4
      1118               290.6
      1108               294.0
      1105               298.9
      1094               307.6
      1087               309.3
      1080               312.6
      1073               317.7
      1069               331.5
      1065               345.3
      1054               352.4
      1050               357.6
      1048               359.4
      1047               379.7
      1046               395.2
      1044               433.7
      1041              3497.7
exec #7
      1186                 0.0
      1168               242.4
      1165               258.6
      1161               260.4
      1158               262.0
      1156               267.1
      1148               268.8
      1143               275.1
      1142               280.0
      1140               295.4
      1138               302.2
      1135               307.3
      1131               322.7
      1130               326.0
      1122               339.6
      1120               349.9
      1118               356.7
      1102               383.6
      1100               396.9
exec #8
      1186                 0.0
      1185               450.7
      1183               475.3
      1180               486.8
      1129               506.3
      1121               616.5
      1111               671.7
      1098               723.8
      1088               773.1
      1086               806.7
      1081               816.8
      1079               843.8
      1073               852.3
      1042               895.2
      1032               931.8
      1031              1002.7
      1028              1013.1
      1026              1024.7
      1023              2939.7
exec #9
      1186                 0.0
      1177               279.3
      1152               464.0
      1147               488.3
      1136               501.9
      1131               557.5
      1127               595.0
      1125               635.7
      1095               671.4
      1089               763.8
      1080               836.3
      1073               929.5
      1071               984.6
      1054               991.6
      1052              1019.8
      1045              1026.8
      1040              1028.6
      1038              1061.0
      1025              1071.2
      1024              1081.4
      1023              1091.8
      1021              1097.0
      1020              1109.4
      1016              1111.2
      1014              1120.0
      1012              1192.6
exec #10
      1186                 0.0
      1164               305.9
      1156               316.4
      1124               560.3
      1123               837.0
      1121               972.5
      1118              1012.9
      1105              1097.8
      1102              1143.6
      1099              1313.4
      1089              1315.1
      1079              1327.3
      1076              1354.1
      1074              1389.5
      1067              1403.0
      1066              1427.8
      1042              1436.6
      1041              1456.1
      1036              1475.1
      1030              1488.7
      1024              1490.4
      1022              1495.6
      1020              1516.3
      1019              1519.6
      1018              1522.9
      1015              1528.1
      1012              1533.2
      1011              1534.9
      1010              1541.8
      1008              1551.7

solutions/BRKGA/R05_20_04_02            1046            1008            1010            1049            1006            1041            1100            1023            1012            1008       36030.150
