        UB            Time(s)
exec #1
      1167                 0.0
      1166                29.1
      1155                30.9
      1146                31.8
      1136                38.1
      1129                61.0
      1120                66.4
exec #2
      1167                 0.0
      1156                31.3
      1136                36.7
      1135                39.4
      1122                43.1
      1120                51.1
exec #3
      1167                 0.0
      1160                27.5
      1156                31.1
      1135                33.8
      1131                45.6
      1129                46.5
      1120                50.2
exec #4
      1167                 0.0
      1160                30.5
      1156                31.5
      1145                33.3
      1140                35.1
      1136                38.6
      1135                44.7
      1120                68.6
exec #5
      1167                 0.0
      1165                29.3
      1156                31.1
      1149                32.0
      1145                32.9
      1136                34.7
      1135                37.4
      1120                48.8
exec #6
      1167                 0.0
      1165                31.1
      1140                32.0
      1136                39.5
      1120               272.0
exec #7
      1167                 0.0
      1154                30.7
      1149                33.2
      1146                35.7
      1145                37.3
      1136                38.1
      1135                47.0
      1129                68.5
      1120                72.0
exec #8
      1167                 0.0
      1165                32.6
      1151                33.6
      1149                34.5
      1135                35.4
      1129                41.7
      1122                46.7
      1120                48.5
exec #9
      1167                 0.0
      1151                30.9
      1140                32.7
      1135                33.7
      1132                39.1
      1128                41.6
      1120                44.2
exec #10
      1167                 0.0
      1160                30.2
      1156                32.0
      1149                34.6
      1145                36.5
      1135                38.2
      1132                49.2
      1122                51.0
      1120                56.2

solutions/BRKGA/R07_20_02_10            1120            1120            1120            1120            1120            1120            1120            1120            1120            1120       36012.803
