        UB            Time(s)
exec #1
       650                 0.0
       644                 4.1
       621                 4.7
exec #2
       650                 0.0
       648                 3.8
       640                 4.0
       626                 4.7
       621                 5.4
exec #3
       650                 0.0
       628                 4.9
       626                 5.5
       624                 5.7
       621                 6.0
exec #4
       650                 0.0
       643                 4.8
       629                 5.3
       621                 6.4
exec #5
       650                 0.0
       629                 4.8
       624                 5.7
       621                 5.9
exec #6
       650                 0.0
       635                 4.0
       628                 4.9
       624                 5.6
       621                 5.8
exec #7
       650                 0.0
       624                 4.8
       621                 6.2
exec #8
       650                 0.0
       648                 4.8
       647                 5.0
       629                 5.2
       621                 5.4
exec #9
       650                 0.0
       643                 4.6
       638                 4.8
       629                 5.4
       626                 5.6
       621                 5.8
exec #10
       650                 0.0
       649                 4.0
       648                 4.7
       641                 4.9
       633                 5.1
       632                 5.3
       624                 5.5
       621                 5.8

solutions/BRKGA/R07_10_02_20             621             621             621             621             621             621             621             621             621             621       36003.709
