        UB            Time(s)
exec #1
       885                 0.0
       869                24.5
exec #2
       885                 0.0
       869                23.8
exec #3
       885                 0.0
       869                25.0
exec #4
       885                 0.0
       869                31.9
exec #5
       885                 0.0
       869                22.1
exec #6
       885                 0.0
       869                23.6
exec #7
       885                 0.0
       869                25.8
exec #8
       885                 0.0
       869                23.3
exec #9
       885                 0.0
       869                22.6
exec #10
       885                 0.0
       869                24.0

solutions/BRKGA/R08_12_05_20             869             869             869             869             869             869             869             869             869             869       36013.109
