        UB            Time(s)
exec #1
       751                 0.0
       729                 3.2
       721                 9.7
       708                11.0
       699                13.7
       694                14.0
       685                22.6
       684                24.9
       678                26.2
       676                35.5
       671                39.0
       669               289.7
       667               509.8
exec #2
       751                 0.0
       738                11.4
       722                15.6
       721                19.4
       712                21.3
       705                24.6
       699                32.3
       682                33.0
       680                49.5
       678                55.4
       676                66.9
       673                70.4
       671                72.1
       669               250.1
       667               490.4
exec #3
       751                 0.0
       742                 8.5
       727                16.0
       700                17.0
       694                28.7
       691                33.3
       677                36.6
       671                45.7
       667                96.3
exec #4
       751                 0.0
       747                 8.5
       745                13.7
       743                14.4
       727                14.6
       717                16.3
       712                19.4
       706                24.2
       698                33.0
       696                38.0
       695                40.8
       676                43.3
       673                70.6
       671                73.8
exec #5
       751                 0.0
       748                 9.6
       735                10.6
       728                11.6
       711                12.2
       689                13.6
       682                20.8
       680                21.1
       676                46.4
       673                55.7
       671                56.0
       669               315.2
       667               347.6
exec #6
       751                 0.0
       744                 6.5
       740                 7.4
       712                10.0
       706                14.5
       701                19.3
       696                20.7
       687                21.9
       683                26.7
       676                36.7
       674                43.5
       673                44.1
       671                48.1
       670                54.9
       667               186.5
exec #7
       751                 0.0
       736                 6.0
       735                 8.5
       701                11.7
       699                12.1
       690                16.5
       688                22.5
       683                27.3
       682                31.9
       680                42.5
       679                43.1
       676               224.5
       671               228.4
       669               310.9
       667               336.9
exec #8
       751                 0.0
       744                 5.8
       731                10.0
       722                15.8
       721                16.4
       714                18.7
       709                22.3
       708                28.1
       706                31.6
       700                33.8
       689                35.0
       687                37.4
       686                40.2
       680                40.5
       679                48.9
       671                50.6
exec #9
       751                 0.0
       750                 8.9
       738                 9.6
       732                11.2
       722                13.1
       701                15.1
       700                16.9
       696                20.0
       694                21.0
       682                21.3
       680                24.6
       678                33.7
       676                35.2
       671                44.4
exec #10
       751                 0.0
       741                 8.4
       738                11.5
       736                13.1
       735                13.4
       729                13.6
       727                14.6
       724                15.5
       701                15.8
       698                18.9
       676                20.5
       673                76.4
       671                79.0

solutions/BRKGA/R09_12_02_00             667             667             667             671             667             667             667             671             671             671       36004.732
