        UB            Time(s)
exec #1
      1140                 0.0
      1138               148.2
      1119               198.5
exec #2
      1140                 0.0
      1131              1481.1
      1121              1495.6
exec #3
      1140                 0.0
      1121                99.9
exec #4
      1140                 0.0
      1137                52.9
      1121                54.1
exec #5
      1140                 0.0
      1137                51.3
      1121                55.0
exec #6
      1140                 0.0
      1121               593.4
exec #7
      1140                 0.0
      1137                52.5
      1121                53.8
exec #8
      1140                 0.0
      1121                52.0
exec #9
      1140                 0.0
      1132                50.0
      1131                54.7
      1126                56.0
      1121                57.2
      1119              1125.3
exec #10
      1140                 0.0
      1132               898.8
      1121               902.3

solutions/BRKGA/R06_20_03_10            1119            1121            1121            1121            1121            1121            1121            1121            1119            1121       36020.798
