        UB            Time(s)
exec #1
       885                 0.0
       878                25.5
exec #2
       885                 0.0
       869                18.0
exec #3
       885                 0.0
       869                18.0
exec #4
       885                 0.0
       869                17.0
exec #5
       885                 0.0
       869                12.8
exec #6
       885                 0.0
       869                15.6
exec #7
       885                 0.0
       869                16.8
exec #8
       885                 0.0
       869                16.7
exec #9
       885                 0.0
       869                17.0
exec #10
       885                 0.0
       869                15.8

solutions/BRKGA/R08_12_03_20             878             869             869             869             869             869             869             869             869             869       36008.319
