        UB            Time(s)
exec #1
       689                 0.0
       680                 1.2
       662                 2.1
       650                 2.2
       640                 3.3
       625                 3.5
       622                 3.8
       617                 4.0
       613                 4.9
       610                 5.7
       605                 5.8
exec #2
       689                 0.0
       688                 1.8
       644                 2.0
       639                 2.7
       635                 3.6
       627                 4.4
       622                 5.1
       614                 5.5
       609                 6.2
       606                 7.7
       605               256.6
       598               268.4
       594               775.7
       593               782.3
       588               795.0
exec #3
       689                 0.0
       682                 0.9
       671                 1.7
       668                 2.1
       639                 2.2
       638                 3.2
       620                 5.2
       618                 7.3
       617                 7.5
       611                 7.6
       605                 8.4
exec #4
       689                 0.0
       642                 1.7
       640                 3.0
       636                 3.5
       629                 4.1
       626                 4.3
       621                 4.4
       617                 4.6
       616                 5.0
       606                 5.6
       592               241.1
       589               246.8
       588               249.6
exec #5
       689                 0.0
       665                 1.5
       661                 2.4
       655                 2.8
       652                 3.7
       633                 4.1
       631                 4.6
       620                 5.6
       618                 5.9
       617                 6.3
       605                 6.5
       604               192.9
       600               203.8
       598               560.1
exec #6
       689                 0.0
       669                 1.9
       664                 2.6
       648                 3.0
       642                 3.5
       631                 3.8
       630                 4.2
       629                 4.4
       627                 4.6
       626                 5.1
       617                 5.5
       615                 5.9
       614                 6.4
       613                 7.2
       605                 7.5
       602                 9.8
       600                10.9
       599                12.4
       593                12.9
       588                16.3
exec #7
       689                 0.0
       673                 1.7
       666                 1.8
       636                 2.2
       634                 3.5
       626                 3.7
       611                 4.1
       605                 5.4
       600                10.3
       597                10.9
       588                18.8
exec #8
       689                 0.0
       686                 1.1
       660                 1.9
       648                 3.0
       645                 3.5
       640                 3.7
       633                 4.3
       632                 4.7
       629                 5.0
       621                 5.2
       611                 5.4
       610                 5.8
       608                 7.1
       607                 8.2
       605                 8.7
       602                13.4
       598                23.0
exec #9
       689                 0.0
       688                 1.5
       684                 1.7
       669                 2.3
       651                 2.5
       644                 3.8
       616                 4.5
       611                 4.9
       608                 5.6
       606                 7.2
       603                 7.4
       597                 7.9
       588                19.5
exec #10
       689                 0.0
       682                 1.2
       679                 2.1
       661                 2.3
       637                 2.7
       626                 3.6
       621                 3.8
       618                 4.9
       613                 5.6
       610                 5.8
       609                 6.2
       607                 7.1
       598                10.0
       594              1627.3
       593              1633.1
       588              1647.8

solutions/BRKGA/R07_12_01_01             605             588             605             588             598             588             588             598             588             588       36002.847
