        UB            Time(s)
exec #1
       689                 0.0
       684                 1.4
       661                 1.8
       629                 2.7
       621                 3.9
       614                 4.4
       610                 5.3
       607                 5.9
       606                 6.4
       602                 6.8
       597                10.5
       594                12.3
       587                15.9
       585                20.2
       581                20.6
       579                21.9
       574               113.8
exec #2
       689                 0.0
       650                 1.1
       644                 2.8
       641                 3.1
       636                 3.5
       635                 3.7
       619                 4.3
       597                 5.7
       596                 8.4
       592               345.3
       589               349.1
       587              1231.2
       584              1747.3
       580              1748.4
       576              1751.0
       574              1760.5
exec #3
       689                 0.0
       685                 1.8
       649                 1.9
       626                 2.7
       621                 3.7
       602                 3.9
       600                 4.6
       597                 5.1
       596                 6.1
       593               148.9
       587               154.4
       580              2026.3
       576              2057.3
       574              2059.9
exec #4
       689                 0.0
       665                 1.2
       658                 1.4
       652                 2.3
       649                 2.6
       645                 2.8
       641                 2.9
       640                 3.0
       639                 3.1
       637                 3.3
       618                 3.4
       617                 3.8
       615                 4.2
       610                 4.5
       608                 5.2
       601                 5.4
       600                 6.5
       599                 7.0
       595                 7.4
       594                 7.8
       590                10.1
       579                14.9
       574                22.2
exec #5
       689                 0.0
       673                 1.1
       667                 1.3
       631                 1.4
       629                 2.9
       617                 4.0
       610                 4.6
       609                 5.8
       602                 6.1
       596                 6.6
       595                14.3
       594                77.3
       590                78.3
       579                81.3
       574               100.5
exec #6
       689                 0.0
       630                 1.5
       619                 4.1
       618                 5.1
       617                 5.4
       608                 5.8
       603                 6.0
       600                 6.7
       593                 7.7
       591                 8.4
       580                10.3
       576                27.5
       574                30.4
exec #7
       689                 0.0
       688                 1.2
       676                 1.4
       667                 1.5
       656                 2.1
       633                 2.5
       627                 2.8
       607                 3.2
       606                 4.8
       602                 5.4
       600                 5.7
       597                 6.1
       594                 7.8
       590                10.3
       584                14.2
       583                14.8
       574                16.6
exec #8
       689                 0.0
       652                 1.1
       650                 2.3
       623                 2.4
       616                 2.6
       607                 2.8
       597                 4.8
       584                 5.3
       580                10.5
       576                35.3
       574                38.0
exec #9
       689                 0.0
       688                 0.9
       682                 1.3
       649                 2.0
       643                 2.5
       634                 2.7
       632                 3.0
       621                 3.2
       620                 4.4
       608                 4.8
       604                 5.2
       601                 5.9
       600                 6.0
       598                 6.6
       596                 6.8
       593                 8.2
       591                 9.0
       590                10.0
       587                10.4
       585               385.2
       579               390.1
       574               394.1
exec #10
       689                 0.0
       669                 1.8
       659                 2.2
       647                 2.5
       637                 2.7
       617                 2.9
       616                 4.0
       610                 4.2
       600                 4.9
       597                 5.3
       596                 7.7
       594               548.7
       576               551.3
       574               557.5

solutions/BRKGA/R07_12_01_00             574             574             574             574             574             574             574             574             574             574       36002.880
