        UB            Time(s)
exec #1
       797                 0.0
       788                12.6
exec #2
       797                 0.0
       788                12.7
exec #3
       797                 0.0
       788                13.1
exec #4
       797                 0.0
       788                10.6
exec #5
       797                 0.0
       788                12.8
exec #6
       797                 0.0
       788                12.4
exec #7
       797                 0.0
       788                12.3
exec #8
       797                 0.0
       788                12.2
exec #9
       797                 0.0
       788                12.9
exec #10
       797                 0.0
       788                11.8

solutions/BRKGA/R08_10_05_20             788             788             788             788             788             788             788             788             788             788       36007.489
