        UB            Time(s)
exec #1
       797                 0.0
       776                 2.6
       759                23.4
       748                29.7
       726                51.1
       724               117.7
       723               244.4
       722               245.6
       706               266.0
       705               885.9
       702              1339.5
       700              1651.4
exec #2
       797                 0.0
       795                13.0
       792                16.8
       781                25.9
       772                27.2
       752                28.4
       748                48.2
       743                66.4
       737                78.3
       732                84.0
       729               162.3
       721               163.5
       717               172.0
       708               201.8
       707               256.7
       706               957.8
       701              2736.8
exec #3
       797                 0.0
       780                 5.9
       775                21.9
       766                23.1
       748                27.3
       735                42.3
       732                67.8
       715                83.3
       714               198.7
       706               329.0
       704              1156.4
       701              2025.0
       700              3162.1
       697              3465.3
exec #4
       797                 0.0
       796                 5.9
       790                 9.3
       785                26.0
       783                26.6
       763                27.6
       748                36.4
       729                43.6
       714                57.9
       704               179.0
       699               536.3
       695               865.6
exec #5
       797                 0.0
       770                11.4
       755                38.2
       752                46.6
       727                55.5
       723                77.8
       715               129.5
       709               206.7
       707               314.4
       704               575.4
       700              1582.0
exec #6
       797                 0.0
       793                14.4
       773                19.3
       765                20.5
       763                25.1
       759                26.3
       756                31.0
       752                56.0
       741                58.1
       720                71.9
       710               132.5
       704               705.7
       701              1148.7
       700              2445.1
       699              3427.7
exec #7
       797                 0.0
       796                11.5
       784                15.1
       765                24.1
       764                32.3
       762                47.0
       758                54.6
       752                60.3
       730                62.7
       728               179.1
       716               192.0
       706               240.6
       704               717.7
       701              1458.9
       700              2671.3
exec #8
       797                 0.0
       785                 6.1
       775                19.5
       748                21.4
       723                56.2
       715                64.5
       707               124.8
       706               457.3
       702               538.0
       701               802.2
       693              2946.0
exec #9
       797                 0.0
       791                19.8
       790                26.5
       748                30.7
       746                44.7
       742                52.4
       737                63.7
       736                66.7
       734                69.6
       722                76.8
       706               105.3
       705               278.7
       702              1251.1
       698              2738.8
       697              3411.3
exec #10
       797                 0.0
       796                 6.5
       783                 9.5
       758                19.7
       751                23.7
       722                42.4
       719               117.7
       713               250.6
       709               595.0
       707               660.2
       705               862.1
       704              1030.6
       702              1698.7

solutions/BRKGA/R08_10_10_01             700             701             697             695             700             699             700             693             697             702       36009.527
