        UB            Time(s)
exec #1
       909                 0.0
       895               681.5
       871              2596.7
exec #2
       909                 0.0
       902               521.9
       874              1200.0
       869              1837.0
       865              3373.6
exec #3
       909                 0.0
       906               391.0
       889               729.2
       863               771.2
exec #4
       909                 0.0
       902               929.3
       899              1223.3
       885              1306.6
       872              1758.5
       868              2039.8
       867              3279.2
exec #5
       909                 0.0
       906               346.7
       902               409.2
       886               680.8
       883              1587.3
       878              1985.3
       861              2273.2
exec #6
       909                 0.0
       908               284.9
       891               313.3
       886              1148.1
       871              1985.5
       854              2910.6
exec #7
       909                 0.0
       902              2238.7
exec #8
       909                 0.0
       897               556.5
       892               880.8
       880               917.1
       877              1751.1
       872              3272.4
exec #9
       909                 0.0
       877               489.2
       875               868.9
       874              1739.0
       867              2173.4
exec #10
       909                 0.0

solutions/BRKGA/R09_15_04_01             871             865             863             867             861             854             902             872             867             909       36015.801
