        UB            Time(s)
exec #1
       885                 0.0
       882                14.7
       858                15.4
exec #2
       885                 0.0
       884                15.7
       867                16.5
       866                16.8
       864                17.4
       858                18.7
exec #3
       885                 0.0
       858                14.7
       849                90.6
       839               128.5
exec #4
       885                 0.0
       872                13.8
       871                14.8
       869                15.5
       866                15.9
       862                16.2
exec #5
       885                 0.0
       883                15.0
       869                17.0
       864                18.1
       862                20.1
exec #6
       885                 0.0
       875                18.4
       855                20.2
       845                24.5
exec #7
       885                 0.0
       880                14.2
       878                14.8
       868                15.2
       858                15.8
exec #8
       885                 0.0
       869                13.5
       850                15.2
       845                17.7
exec #9
       885                 0.0
       878                20.1
       873                20.8
       868                21.1
       864                22.2
       862              1944.2
exec #10
       885                 0.0
       876                14.7
       874                15.0
       869                16.8
       849                17.2
       845               183.8

solutions/BRKGA/R08_12_02_10             858             858             839             862             862             845             858             845             862             845       36005.572
