        UB            Time(s)
exec #1
       622                 0.0
       620                62.6
       619               102.9
       618               103.6
       606               158.2
       605               175.0
       598               220.3
       596               329.3
       593               415.1
       589               420.5
       586               436.1
       583               504.1
       577               566.3
       567               641.3
       561               729.1
       560               733.9
       557               751.1
       555               752.6
       549               757.7
       547               770.6
       546               778.6
       544               788.6
       542               792.1
       541               803.1
exec #2
       622                 0.0
       619                30.2
       613                68.5
       609               135.6
       604               151.1
       603               162.5
       597               219.4
       594               338.2
       567               379.4
       566               595.9
       562               633.5
       555               643.8
       548               649.5
       547               663.7
       545               664.5
       543               683.6
exec #3
       622                 0.0
       617               140.0
       612               229.0
       610               301.8
       609               314.1
       607               407.4
       600               428.1
       594               480.8
       589               545.0
       580               573.4
       577               684.2
       576               688.4
       575               698.9
       574               700.0
       573               701.6
       571               702.8
       570               707.4
       566               710.9
       565               715.4
       564               716.9
       563               718.1
       561               725.4
       557               748.2
       551               753.6
       549               862.0
       547              1213.9
       545              1883.5
       541              1899.0
exec #4
       622                 0.0
       613                85.5
       608               137.2
       607               159.8
       601               170.6
       599               221.6
       595               281.4
       590               291.8
       583               302.5
       579               485.7
       578               572.0
       575               582.0
       572               604.3
       570               641.3
       569               658.6
       566               691.2
       558               705.1
       556               788.4
       554               790.2
       552               793.1
       550               795.5
       548               954.1
       546              1075.0
       544              1102.7
       542              1112.1
exec #5
       622                 0.0
       595               112.0
       588               333.6
       586               368.8
       582               502.2
       577               508.0
       576               510.2
       575               514.4
       574               515.5
       573               516.7
       572               517.1
       571               517.8
       568               522.8
       565               525.0
       563               528.4
       561               592.9
       559               599.2
       557               645.4
       555              1522.6
       553              1533.0
       551              2351.5
exec #6
       622                 0.0
       620               117.3
       601               148.2
       589               295.7
       577               457.5
       575               775.1
       574               824.0
       573               839.4
       572               849.2
       568               855.7
       566               880.3
       562               915.6
       553               928.1
       550               932.3
       549               983.1
       548               985.0
       547               988.0
       543              1140.9
       541              1166.3
exec #7
       622                 0.0
       620               131.9
       606               143.5
       603               228.8
       600               292.3
       599               476.6
       597               489.7
       595               629.2
       589               671.8
       585               867.4
       584               878.8
       580               977.3
       579              1085.5
       577              1170.9
       576              1180.3
       575              1202.9
       573              1206.7
       569              1209.0
       567              1211.8
       565              1212.1
       561              1214.9
       559              1218.0
       557              1223.7
       555              1231.9
       553              1245.8
exec #8
       622                 0.0
       620                36.3
       613                66.3
       611               153.7
       605               190.4
       602               345.7
       601               361.6
       591               368.7
       583               396.5
       581               565.8
       579               566.9
       575               640.1
       573               776.7
       569               807.0
       567               932.3
       563               945.7
       560               951.6
       550               966.9
       549               984.1
       543              1007.2
       541              1151.6
exec #9
       622                 0.0
       621                59.8
       620               114.0
       614               124.5
       613               131.6
       611               180.7
       607               208.0
       601               266.8
       594               277.9
       587               456.0
       585               567.6
       584               569.2
       580               616.4
       576               621.1
       574               628.0
       570               632.2
       568               634.5
       566               636.0
       564               638.4
       563               640.9
       561               904.1
       559               907.6
       557              1457.8
       555              1463.5
       551              1467.8
       550              1709.0
       548              2321.0
       546              2396.3
exec #10
       622                 0.0
       618               185.0
       609               268.7
       602               407.4
       598               445.1
       594               612.4
       590               749.0
       588              1116.6
       586              1169.9
       582              1428.8
       577              1467.9
       576              1476.9
       575              1477.3
       571              1484.2
       569              1495.8
       567              1501.9
       565              1506.5
       561              1529.8
       557              1537.1
       553              1538.3
       551              1545.3
       549              1567.0
       547              1996.7
       545              2275.1
       543              2852.6

solutions/BRKGA/R05_10_04_02             541             543             541             542             551             541             553             541             546             543       36006.117
