        UB            Time(s)
exec #1
       909                 0.0
       908               656.7
exec #2
       909                 0.0
       908               571.7
exec #3
       909                 0.0
       908               629.5
exec #4
       909                 0.0
       908               187.2
exec #5
       909                 0.0
       908               395.0
exec #6
       909                 0.0
       908               981.2
exec #7
       909                 0.0
       908                92.1
exec #8
       909                 0.0
       908               116.1
exec #9
       909                 0.0
       908               374.7
exec #10
       909                 0.0
       908               257.9

solutions/BRKGA/R09_15_03_10             908             908             908             908             908             908             908             908             908             908       36009.551
