        UB            Time(s)
exec #1
       872                 0.0
       865                31.9
       845                32.4
       840                35.0
       839                37.6
       835                39.9
       827                44.9
       824                45.3
       819               239.0
       806               239.4
       788               241.6
       786               242.7
       783               243.5
       778               288.7
exec #2
       872                 0.0
       871                32.6
       857                37.3
       844                39.0
       822                40.3
       812                48.5
       810                62.9
       807                63.7
       799                64.9
       785                67.0
       778               984.3
exec #3
       872                 0.0
       866               118.4
       864               119.7
       852               123.2
       840               123.6
       832               126.4
       822               129.0
       817               133.2
       805               133.6
       787               135.3
       777               136.9
exec #4
       872                 0.0
       855                54.9
       823                55.3
       819                64.3
       818                65.2
       813                66.1
       806                69.8
       803                70.7
       793                71.6
exec #5
       872                 0.0
       853                31.5
       845                33.2
       844                34.1
       828                34.5
       811                37.4
       805                42.0
       803                50.2
       802                58.6
       798                63.3
exec #6
       872                 0.0
       871                43.6
       868                45.4
       854                47.2
       844                49.4
       843                50.2
       837                50.7
       829                52.8
       820                53.7
       795                55.8
       789                59.2
       783                60.5
       778                65.2
exec #7
       872                 0.0
       868               134.4
       862               136.5
       852               146.6
       848               149.2
       842               152.2
       829               158.4
       822               166.8
       809               167.3
       802               170.3
       797               173.2
       796               176.1
       777               176.6
exec #8
       872                 0.0
       860                24.7
       850                26.6
       845                30.2
       839                32.8
       829                34.0
       823                35.3
       818                37.0
       812                37.8
       811                46.8
       806                50.5
       803                53.9
       798               138.9
exec #9
       872                 0.0
       865                33.4
       859                34.7
       855                36.4
       850                37.3
       847                37.7
       842                38.6
       841                39.9
       827                40.3
       822                42.8
       819                45.4
       798                47.5
       793                62.0
exec #10
       872                 0.0
       854                37.8
       844                49.0
       843                52.8
       840                53.6
       835                54.1
       818                57.0
       814                57.8
       813                61.1
       811                61.5
       803                64.6
       793                67.2

solutions/BRKGA/R06_10_05_05             778             778             777             793             798             778             777             798             793             793       36007.531
