        UB            Time(s)
exec #1
       650                 0.0
       649                 3.4
       636                 4.2
       635                 8.2
       621                11.0
       610                11.4
       590                27.4
       586                73.8
       570                75.0
       568               114.7
       565               140.4
       564               149.9
       563               252.1
       562               284.9
       559               293.3
       555               500.6
       553               636.3
       552               658.5
       551               694.7
       548               714.5
       547               745.5
       545               752.5
       542               756.6
       541               768.9
       540               818.6
       539               853.0
       537               860.7
       536              1610.7
       535              1624.5
       534              2222.4
       533              2288.7
       532              2299.6
       531              2360.8
       529              2948.5
exec #2
       650                 0.0
       631                 1.6
       623                 7.2
       611                18.7
       608                32.1
       606                42.4
       600                46.8
       589                49.2
       587                51.6
       582                70.3
       580                81.4
       577                88.4
       575               105.0
       572               215.9
       567               256.3
       566               799.6
       564               863.0
       563              1020.6
       561              1027.1
       560              1044.9
       556              1063.3
       554              1064.9
       552              1065.2
       551              1094.2
       550              1102.7
       549              1105.0
       548              1141.5
       546              1144.9
       545              1150.4
       544              1476.5
       541              1509.2
exec #3
       650                 0.0
       638                 5.4
       628                10.8
       618                13.5
       615                21.4
       594                22.2
       592                39.9
       581                48.0
       579                72.5
       575                74.6
       574               126.0
       571               140.6
       570               153.3
       563               154.5
       560               233.1
       557               304.7
       556               327.7
       554               406.5
       552               417.5
       551               473.0
       549               494.8
       548               509.2
       546               517.5
       545               530.6
       544               532.1
       543               612.5
       541               613.2
exec #4
       650                 0.0
       644                 2.0
       638                 8.7
       629                 9.1
       628                 9.5
       584                10.7
       564               135.8
       563               252.3
       562               339.0
       559               370.6
       558               416.3
       557               437.2
       555               451.1
       554               477.0
       552               529.2
       551               568.9
       550               619.8
       549               630.9
       548               670.0
       547               689.1
       546               700.4
       545               712.9
       543               719.1
       542               726.8
       541               744.6
       540               778.3
       539               808.3
       538               925.3
       535               936.2
       534              2317.6
       533              2326.0
       531              2351.2
exec #5
       650                 0.0
       621                 6.3
       613                10.6
       606                26.7
       601                33.7
       588                37.3
       587                58.6
       582                66.7
       580                82.5
       578                90.2
       574                95.2
       571               149.7
       570               200.5
       569               281.9
       568               282.7
       567               330.3
       564               492.1
       563               619.4
       562               626.0
       561               638.5
       560               655.2
       559               769.0
       556               831.5
       555               875.3
       553               885.6
       552               900.0
       551              1003.3
       550              1005.9
       549              1006.7
       548              1008.1
       547              1019.9
       546              1072.9
       545              1084.9
exec #6
       650                 0.0
       647                 3.0
       644                 5.7
       634                 8.3
       627                25.2
       621                27.4
       619                34.5
       608                37.1
       597                42.4
       587                47.9
       585                49.8
       584                71.3
       578                95.3
       571               153.3
       570               191.6
       567               200.0
       565               217.5
       562               282.7
       561               408.4
       560               423.7
       559               452.1
       558               527.3
       557               598.0
       556               649.7
       555               653.1
       553               662.1
       552               665.9
       550               687.5
       549               690.9
       548               697.0
       547               719.4
       545               725.5
       544              3300.9
       541              3321.1
exec #7
       650                 0.0
       635                 3.6
       618                12.2
       617                17.0
       601                23.7
       600                46.3
       595                68.4
       592                93.1
       574                95.3
       573               139.0
       571               164.0
       569               221.6
       568               231.4
       567               281.5
       566               291.7
       560               299.5
       559               576.5
       558               711.0
       557               736.6
       556               748.6
       555               786.4
       553               813.2
       552               858.4
       551               928.1
       550               994.6
       549              1124.1
       548              1127.3
       547              1141.6
       546              2756.6
       545              2767.9
       543              2769.9
       542              2774.9
exec #8
       650                 0.0
       647                 8.1
       645                 8.4
       637                 9.5
       628                10.7
       609                22.9
       606                31.1
       604                36.2
       600                42.4
       596                53.1
       584                59.3
       582                62.5
       571                73.1
       569                99.1
       568               145.0
       565               168.6
       562               185.3
       560               190.2
       558               239.4
       557               266.2
       556               275.2
       555               277.4
       553               277.7
       552               429.8
       551               448.6
       550               456.7
       549               542.6
       548               548.0
       547               553.6
       546               569.2
       545              1018.0
       544              1027.1
       543              1033.9
       542              1034.3
       541              1164.7
exec #9
       650                 0.0
       644                 5.1
       642                 5.8
       627                 8.5
       626                11.6
       621                15.3
       614                16.8
       606                24.0
       605                36.1
       600                47.7
       586                54.3
       582                59.4
       577                79.5
       575               108.1
       570               123.0
       566               149.3
       564               166.1
       563               206.9
       559               208.0
       557               246.6
       555               316.8
       553               323.4
       552               334.2
       551               372.3
       550               391.0
       548               402.8
       546               472.8
       544               486.5
       543              1510.5
       541              1541.7
exec #10
       650                 0.0
       647                 1.8
       637                 2.1
       626                 7.4
       617                21.6
       614                31.5
       589                32.6
       587                52.8
       585                59.5
       577                67.2
       576               102.4
       574               129.5
       573               130.3
       572               148.8
       570               157.5
       569               216.9
       568               246.1
       566               369.3
       565               489.8
       564               589.3
       563               590.8
       562               624.6
       561               678.2
       560               707.4
       559               725.2
       558               934.8
       556               938.7
       555              1005.4
       554              1012.2
       553              1272.9
       552              2935.8
       551              2952.7
       549              2955.0
       548              2956.5
       547              2963.2
       544              2967.3

solutions/BRKGA/R07_10_04_01             529             541             541             531             545             541             542             541             541             544       36006.328
