        UB            Time(s)
exec #1
       797                 0.0
       792                 1.4
       785                 2.0
       749                 2.2
exec #2
       797                 0.0
       796                 2.1
       784                 2.2
       775                 2.5
       768                 2.8
       753                 3.2
exec #3
       797                 0.0
       793                 2.3
       789                 2.5
       782                 2.7
       762                 2.8
       749                 4.3
exec #4
       797                 0.0
       787                 2.0
       779                 2.1
       775                 2.3
       769                 2.9
       749                 3.1
exec #5
       797                 0.0
       792                 1.3
       789                 2.0
       782                 2.1
       769                 2.3
       760                 3.5
       754                 3.9
       749                 4.2
exec #6
       797                 0.0
       785                 1.9
       770                 2.0
       749                 2.5
exec #7
       797                 0.0
       796                 1.8
       794                 1.9
       773                 2.2
       771                 2.3
       769                 2.4
       751                 3.0
       749                 3.3
exec #8
       797                 0.0
       788                 0.8
       775                 2.0
       749                 2.2
exec #9
       797                 0.0
       776                 1.9
       749                 3.2
exec #10
       797                 0.0
       787                 0.8
       782                 1.9
       769                 2.4
       762                 2.7
       749                 2.9

solutions/BRKGA/R08_10_01_10             749             753             749             749             749             749             749             749             749             749       36002.285
