        UB            Time(s)
exec #1
       501                 0.0
       496                 4.2
       491                 4.4
       486                 4.8
exec #2
       501                 0.0
       496                 5.6
       491                 6.7
       486                 7.1
exec #3
       501                 0.0
       499                36.9
exec #4
       501                 0.0
       498                 5.8
       496                 6.0
       491                 6.4
       486                 7.0
exec #5
       501                 0.0
       496                 4.9
       486                 8.7
exec #6
       501                 0.0
       500                57.4
       492                71.5
exec #7
       501                 0.0
       496                 4.9
       491                 5.3
       486                 6.0
exec #8
       501                 0.0
       499               142.2
       492               148.9
exec #9
       501                 0.0
       496                 6.5
       491                 7.7
       486                 9.1
exec #10
       501                 0.0
       496                 4.4
       491                 6.0
       486                 6.1

solutions/BRKGA/R05_06_06_05             486             486             499             486             486             492             486             492             486             486       36001.950
