        UB            Time(s)
exec #1
       557                 0.0
       553                 1.2
       547                 2.0
       527                 2.5
       523                 2.9
       516                 3.0
       511                 3.2
exec #2
       557                 0.0
       532                 1.7
       524                 2.9
       516                 3.0
       511                 3.4
exec #3
       557                 0.0
       553                 1.7
       541                 1.8
       538                 2.1
       524                 2.3
       521                 2.5
       519                 2.7
       516                 2.8
       511                 3.0
exec #4
       557                 0.0
       547                 2.0
       538                 2.4
       537                 2.5
       524                 2.6
       521                 2.9
       518                 3.1
       511                 3.4
exec #5
       557                 0.0
       555                 1.5
       551                 1.9
       521                 2.0
       511                 2.9
exec #6
       557                 0.0
       518                 1.7
       517                 2.2
       511                 2.5
exec #7
       557                 0.0
       545                 2.1
       543                 2.4
       533                 2.7
       519                 2.8
       518                 2.9
       511                 3.1
exec #8
       557                 0.0
       552                 1.5
       548                 2.1
       518                 2.2
       511                 3.0
exec #9
       557                 0.0
       553                 1.8
       551                 2.1
       541                 2.4
       528                 2.6
       518                 2.8
       511                 3.2
exec #10
       557                 0.0
       529                 1.6
       524                 1.9
       522                 2.6
       517                 2.8
       511                 3.4

solutions/BRKGA/R07_08_02_10             511             511             511             511             511             511             511             511             511             511       36002.105
