        UB            Time(s)
exec #1
       916                 0.0
       905                34.0
exec #2
       916                 0.0
       905                34.8
exec #3
       916                 0.0
       905                36.8
exec #4
       916                 0.0
       905                37.6
exec #5
       916                 0.0
       905                32.8
exec #6
       916                 0.0
       915                37.2
       905                38.1
exec #7
       916                 0.0
       915                35.2
       905                36.0
exec #8
       916                 0.0
       915                37.1
       905                38.9
exec #9
       916                 0.0
       905                34.7
exec #10
       916                 0.0
       905                33.8

solutions/BRKGA/R07_15_04_10             905             905             905             905             905             905             905             905             905             905       36015.270
