        UB            Time(s)
exec #1
       980                 0.0
       978                13.0
       970                16.2
       954                16.8
       945                17.4
       919                19.7
       912                20.9
       892                22.5
       889                33.7
       887                40.1
       877                48.6
       875                49.9
       866                51.7
       854                54.8
       831                75.2
       824                84.6
       821                87.8
       819               111.7
       818               113.0
       817               120.7
       816               130.3
       815               136.6
       814               157.4
exec #2
       980                 0.0
       970                19.7
       960                21.9
       953                23.1
       952                24.3
       929                25.6
       895                34.4
       890                40.0
       875                55.9
       872                74.4
       870                79.9
       864                86.6
       863                92.1
       853               103.0
       852               109.6
       839               110.7
       834               115.5
       824               133.8
       822               180.6
       821               201.3
       819               210.9
       818               230.9
       815               242.3
       814               286.2
exec #3
       980                 0.0
       947                20.3
       923                24.1
       913                30.8
       889                35.7
       883                48.0
       872               175.0
       863               198.2
       861               202.6
       852               222.0
       851               572.0
       842               602.3
       835               668.5
       821               896.2
       817              1776.1
       812              1790.1
       811              1888.7
       807              1913.7
       806              2032.9
       804              2049.1
       801              2105.7
       799              2198.2
       795              2204.4
       792              2298.8
       791              2370.6
       790              2385.0
       789              2400.7
       788              2405.5
       787              2412.3
       786              2418.5
       785              2428.0
       783              2437.3
       780              2455.5
exec #4
       980                 0.0
       967                11.7
       954                14.2
       925                18.6
       899                21.1
       898                31.8
       888                34.3
       881                36.2
       876                47.6
       856                52.0
       853                66.9
       838                71.9
       836                82.3
       835                88.0
       834                98.3
       829                99.4
       828               101.8
       824               113.8
       820               133.3
       817               151.1
       816               191.3
       815               193.7
       814               212.2
exec #5
       980                 0.0
       950                19.9
       939                24.7
       922                35.6
       918                39.3
       917                42.9
       909                61.2
       900                61.9
       881                74.7
       879               115.4
       878               249.8
       874               331.8
       843               436.7
       833               482.9
       829               800.2
       826              1460.0
       814              1464.9
       813              1823.9
       811              1913.5
       806              1942.0
       805              1998.6
       804              2006.6
       803              2015.8
       801              2072.2
       800              2108.6
       799              2124.9
       798              2139.2
       797              2168.8
       796              2182.0
       795              2193.0
       793              2199.7
       792              2202.1
       791              2217.4
exec #6
       980                 0.0
       965                12.2
       964                18.4
       942                24.6
       905                27.1
       865                33.9
       853               251.8
       834               403.1
       828               486.7
       818               531.7
       800              1014.8
       799              2417.3
       797              2471.9
       792              2728.4
       786              2798.1
       784              3578.1
exec #7
       980                 0.0
       957                17.4
       953                23.6
       951                26.8
       912                27.4
       907                29.3
       890                36.0
       877                37.2
       854                73.1
       838               218.3
       834               261.0
       828               276.0
       825               398.6
       823               426.5
       816               705.5
       807               788.5
       800               895.1
       798              1001.4
       797              1038.2
       793              1041.9
       792              1121.0
       785              1135.9
       784              1377.8
       782              1397.6
       781              1431.5
       780              1450.9
       778              1469.3
       777              1482.2
       775              1511.3
       773              2129.1
       772              2689.9
       771              2700.1
       770              3361.5
       769              3386.1
       768              3534.4
exec #8
       980                 0.0
       976                27.6
       906                28.2
       880                38.7
       859                40.0
       851                73.2
       835                84.8
       829               114.9
       827               121.1
       823               148.0
       822               183.2
       821               205.2
       819               216.1
       818               242.6
       817               311.1
       816               324.4
       815               335.2
exec #9
       980                 0.0
       925                20.1
       889                27.2
       884                84.8
       870                87.7
       861               172.5
       841               215.2
       840               866.0
       836              1726.0
       823              1801.0
       822              2565.3
       817              2606.0
       815              2861.0
       812              2898.6
       806              3051.6
       804              3195.8
       803              3207.8
       802              3209.6
       801              3212.5
       800              3213.0
       799              3220.9
       798              3231.8
       797              3240.2
       795              3569.9
exec #10
       980                 0.0
       959                10.0
       937                21.6
       935                23.4
       924                25.3
       908                27.1
       904                32.9
       892                33.5
       877                50.7
       875                52.3
       868                52.9
       858                64.3
       851                72.8
       848                78.9
       842                84.9
       839                89.0
       838                89.6
       835                95.1
       833               101.2
       830               102.8
       828               110.9
       826               117.4
       821               127.9
       819               141.8
       816               181.2
       815               194.3
       814               216.7

solutions/BRKGA/R05_15_03_01             814             814             780             814             791             784             768             815             795             814       36010.381
