        UB            Time(s)
exec #1
       980                 0.0
       977                 1.7
       957                 4.0
       941                 4.3
       925                 4.6
       917                 5.2
       904                 5.7
       901                 6.0
       898                 6.3
       894                 6.6
exec #2
       980                 0.0
       947                 3.5
       940                 4.4
       925                 4.9
       917                 5.2
       907                 5.5
       894                 5.7
exec #3
       980                 0.0
       966                 2.6
       934                 4.6
       914                 5.1
       904                 5.4
       898                 5.7
       894                 6.2
exec #4
       980                 0.0
       958                 3.6
       946                 4.7
       910                 5.0
       901                 5.3
       894                 5.8
exec #5
       980                 0.0
       956                 4.5
       949                 4.8
       940                 5.1
       920                 5.4
       907                 5.7
       898                 6.2
       894                 7.1
exec #6
       980                 0.0
       931                 4.1
       927                 4.9
       898                 5.2
       894                 6.5
exec #7
       980                 0.0
       972                 4.2
       970                 4.5
       952                 4.8
       948                 5.1
       918                 5.3
       903                 5.6
       894                 5.9
exec #8
       980                 0.0
       925                 3.7
       916                 5.0
       907                 5.3
       901                 5.5
       894                 5.8
exec #9
       980                 0.0
       974                 4.4
       969                 4.6
       965                 4.9
       911                 5.2
       901                 5.8
       894                 6.8
exec #10
       980                 0.0
       955                 4.4
       931                 4.8
       907                 5.3
       894                 5.5

solutions/BRKGA/R05_15_01_10             894             894             894             894             894             894             894             894             894             894       36004.152
