        UB            Time(s)
exec #1
       650                 0.0
       649                12.5
       644                13.5
exec #2
       650                 0.0
       649                12.1
       644                15.2
exec #3
       650                 0.0
       649                10.9
       644                14.3
exec #4
       650                 0.0
       649                12.0
       644                14.8
exec #5
       650                 0.0
       649                12.0
       644                14.9
exec #6
       650                 0.0
       649                11.7
       644                12.5
exec #7
       650                 0.0
       649                11.4
       644                16.5
exec #8
       650                 0.0
       649                11.4
       644                13.4
exec #9
       650                 0.0
       649                12.1
       644                13.3
exec #10
       650                 0.0
       649                10.5
       644                11.0

solutions/BRKGA/R07_10_05_20             644             644             644             644             644             644             644             644             644             644       36007.238
