        UB            Time(s)
exec #1
       797                 0.0
       796                 0.2
       786                 0.9
       769                 1.5
       755                 2.8
       732                 4.4
       729                 4.8
       716                 5.8
       712                 7.9
       711                10.8
       682                11.0
       679                13.9
       674                14.7
       673                17.1
       672                24.0
       671                27.8
       670                28.0
       669                31.0
exec #2
       797                 0.0
       790                 0.4
       779                 0.7
       774                 0.8
       761                 1.0
       759                 2.5
       747                 3.5
       737                 3.6
       729                 8.6
       714                12.6
       698                16.1
       687                19.9
       684               104.4
       683               110.6
       682               127.5
       679               172.4
       677               180.7
       676               183.3
       674               185.0
       673               186.5
       672               189.8
exec #3
       797                 0.0
       792                 0.4
       765                 1.1
       757                 3.5
       756                 3.7
       755                 4.4
       710                 5.4
       702                15.1
       700                17.2
       693                17.7
       691                17.9
       689                18.9
       687                19.6
       686                22.4
       683                24.1
       682                24.6
       681                30.2
       680                34.8
exec #4
       797                 0.0
       771                 0.4
       759                 1.7
       746                 3.4
       704                 4.3
       694                10.9
       689                14.6
       688                15.3
       682                18.2
       680                27.2
       677                29.6
       676                33.7
       675                48.3
       673                65.5
       672                70.2
       670                82.6
       669              3164.0
exec #5
       797                 0.0
       794                 0.9
       785                 1.1
       784                 1.8
       756                 2.1
       741                 4.2
       737                 4.5
       736                 5.1
       730                 5.6
       723                 6.9
       705                 8.2
       687                10.5
       679                12.3
       665                12.7
       663                15.3
       660                16.2
       659                16.4
       657                16.8
       656                26.4
       655                30.8
exec #6
       797                 0.0
       785                 0.4
       777                 0.9
       771                 1.2
       768                 2.7
       737                 4.0
       711                 4.4
       708                 8.4
       702                 8.7
       701                 9.8
       700                10.5
       698                10.7
       697                12.8
       696                15.1
       694                15.7
       692                21.7
       691                26.5
       689               296.3
       688               301.0
       687               302.1
       673               332.1
exec #7
       797                 0.0
       788                 1.1
       779                 1.4
       747                 1.8
       746                 3.4
       733                 4.5
       725                12.9
       713                13.1
       712                14.5
       711                19.1
       702                19.4
       695                20.6
       692                22.0
       686                22.4
       679                23.7
       675                26.6
       672                27.9
       671                32.7
       669                33.1
exec #8
       797                 0.0
       795                 0.5
       788                 1.4
       767                 1.6
       765                 4.3
       759                 5.0
       754                 5.2
       742                 5.6
       739                 6.3
       718                 6.7
       717                 7.3
       712                14.7
       702                23.2
       699                26.9
       691                34.5
       690                36.3
       688                36.9
       687                38.2
       685                41.1
       684                50.2
       682                56.3
       680                57.6
       679                58.7
       678                60.2
       677                62.7
       676                68.6
       673                71.8
       669                73.0
exec #9
       797                 0.0
       785                 0.0
       780                 0.2
       741                 1.9
       710                 4.8
       704                10.2
       697                10.8
       689                11.0
       681                11.9
       680                12.1
       670                13.4
       669                15.4
       668                16.0
       667                16.9
       666                20.3
       665                22.3
       663                23.9
exec #10
       797                 0.0
       795                 0.0
       791                 0.7
       779                 1.6
       769                 1.8
       753                 2.9
       752                 5.1
       740                 6.0
       718                 6.9
       717                14.7
       712                15.6
       710                16.3
       704                16.5
       695                18.1
       694                18.3
       693                19.5
       689                19.7
       687                20.4
       675                20.6
       668                34.9
       666                43.7
       665                43.9
       664                44.2
       663                50.4

solutions/BRKGA/R08_10_02_01             669             672             680             669             655             673             669             669             663             663       36003.326
