        UB            Time(s)
exec #1
       601                 0.0
       578                 1.4
exec #2
       601                 0.0
       595                 1.2
       594                 1.7
       578                 1.8
exec #3
       601                 0.0
       595                 1.4
       578                 1.5
exec #4
       601                 0.0
       595                 1.4
       594                 1.6
       578                 1.9
exec #5
       601                 0.0
       595                 1.1
       578                 2.2
exec #6
       601                 0.0
       595                 1.4
       594               197.5
       578               199.4
exec #7
       601                 0.0
       595                 1.4
       594                 1.9
       578                 2.4
exec #8
       601                 0.0
       595                 1.2
       594                 1.6
       578                 1.8
exec #9
       601                 0.0
       595                 1.1
       578                 1.4
exec #10
       601                 0.0
       578                 1.2

solutions/BRKGA/R06_06_03_20             578             578             578             578             578             578             578             578             578             578       36001.595
