        UB            Time(s)
exec #1
      1132                 0.0
      1131                52.3
exec #2
      1132                 0.0
      1131                53.6
exec #3
      1132                 0.0
      1131                56.6
exec #4
      1132                 0.0
      1131                56.9
      1130              2559.8
      1119              2602.6
      1099              2615.8
      1094              2694.6
exec #5
      1132                 0.0
      1131                54.6
exec #6
      1132                 0.0
      1131                53.7
exec #7
      1132                 0.0
      1131                53.0
exec #8
      1132                 0.0
      1131                56.4
exec #9
      1132                 0.0
      1131                59.4
exec #10
      1132                 0.0
      1131                54.9

solutions/BRKGA/R09_20_03_10            1131            1131            1131            1094            1131            1131            1131            1131            1131            1131       36019.251
