        UB            Time(s)
exec #1
       904                 0.0
       902                23.5
       881                24.8
       870                25.4
       850                28.0
exec #2
       904                 0.0
       892                21.4
       890                22.7
       881                24.8
       850                25.4
exec #3
       904                 0.0
       870                23.5
       850                24.8
exec #4
       904                 0.0
       870                21.4
       850                24.7
exec #5
       904                 0.0
       891                22.8
       870                23.4
       850                24.6
exec #6
       904                 0.0
       888                20.4
       870                23.0
       850                23.6
exec #7
       904                 0.0
       898                22.1
       890                22.7
       870                23.9
       850                25.5
exec #8
       904                 0.0
       891                22.1
       870                24.0
       850                25.3
exec #9
       904                 0.0
       871                23.5
       870                24.8
       850                26.1
exec #10
       904                 0.0
       900                21.2
       890                21.8
       880                22.4
       850                23.7

solutions/BRKGA/R06_12_05_10             850             850             850             850             850             850             850             850             850             850       36010.763
