        UB            Time(s)
exec #1
       885                 0.0
       880                56.4
       869                73.9
       859                91.5
exec #2
       885                 0.0
       859               258.8
exec #3
       885                 0.0
       859               131.8
       858               950.5
exec #4
       885                 0.0
       859                84.7
exec #5
       885                 0.0
       869               622.6
       859               630.5
exec #6
       885                 0.0
       859               155.0
exec #7
       885                 0.0
       879                56.8
       859                62.5
       858              2935.0
exec #8
       885                 0.0
       883               449.0
       859               467.7
exec #9
       885                 0.0
       859               252.1
exec #10
       885                 0.0
       883               242.7
       859               273.3

solutions/BRKGA/R08_12_12_10             859             859             858             859             859             859             858             859             859             859       36018.134
