        UB            Time(s)
exec #1
       495                 0.0
       486                 3.9
       480                24.3
       470                53.6
exec #2
       495                 0.0
       486                 4.4
       480                 4.8
       470                 7.2
exec #3
       495                 0.0
       493                 3.0
       486                 3.4
       476                 4.1
       466                 4.3
exec #4
       495                 0.0
       490                 4.7
       486                 5.1
       480                 5.9
       470                 6.7
exec #5
       495                 0.0
       486                 4.6
       466                10.7
exec #6
       495                 0.0
       493                 4.0
       466                 4.1
exec #7
       495                 0.0
       476                 3.8
       466                 4.4
exec #8
       495                 0.0
       490                 3.5
       489                 4.0
       486                 4.4
       480                32.3
       470                70.8
exec #9
       495                 0.0
       480                 3.6
       476                 3.8
       470                 4.2
       466                 4.9
exec #10
       495                 0.0
       486                 3.5
       470                 4.1

solutions/BRKGA/R07_06_06_10             470             470             466             470             466             466             466             470             466             470       36002.083
