        UB            Time(s)
exec #1
       797                 0.0
       796                15.4
       789                17.4
       771                17.7
       769                18.0
       760                19.4
       750                19.9
       749              1113.3
       747              1133.7
exec #2
       797                 0.0
       780                13.0
       762                14.1
       760                14.4
       750                15.3
exec #3
       797                 0.0
       783                20.6
       778                25.7
       773                29.4
       763                41.7
       759                80.2
       749                84.4
exec #4
       797                 0.0
       791                12.3
       785                12.6
       779                13.1
       775                13.4
       760                13.7
       750                15.4
       749               717.4
       747               756.6
exec #5
       797                 0.0
       793                13.3
       790                13.6
       760                14.1
       750                15.2
exec #6
       797                 0.0
       750                 9.8
       749              1402.6
       747              1447.9
exec #7
       797                 0.0
       794                 8.1
       785                 8.3
       781                 8.9
       760                 9.7
       750                10.7
exec #8
       797                 0.0
       788                19.5
       779                19.8
       775                20.1
       771                20.6
       769                21.1
       760                21.7
       753                22.5
       743                23.8
exec #9
       797                 0.0
       788                18.1
       784                19.8
       772                20.4
       768                20.9
       764                21.2
       759                23.1
       758                26.8
exec #10
       797                 0.0
       789                 9.5
       770                10.0
       762                10.5
       760                11.3
       750                13.6

solutions/BRKGA/R08_10_03_10             747             750             749             747             750             747             750             743             758             750       36004.556
