        UB            Time(s)
exec #1
      1048                 0.0
      1045                28.6
exec #2
      1048                 0.0
      1045                31.7
exec #3
      1048                 0.0
      1045                30.9
exec #4
      1048                 0.0
      1045                30.1
exec #5
      1048                 0.0
      1045                29.7
exec #6
      1048                 0.0
      1045                30.0
exec #7
      1048                 0.0
      1045                30.1
exec #8
      1048                 0.0
      1045                31.8
exec #9
      1048                 0.0
      1045                29.6
exec #10
      1048                 0.0
      1045                28.0

solutions/BRKGA/R08_15_04_20            1045            1045            1045            1045            1045            1045            1045            1045            1045            1045       36016.167
