        UB            Time(s)
exec #1
       916                 0.0
       887               223.4
       878               684.6
       874               862.1
       871               931.9
       862              1039.1
       854              1200.2
       852              1466.7
       850              2207.8
       842              2341.4
       828              2834.6
exec #2
       916                 0.0
       909               406.2
       889               631.8
       877              1473.4
       868              1715.0
       856              1902.3
       854              2231.4
       850              3033.3
       849              3357.2
exec #3
       916                 0.0
       906               536.8
       884               911.4
       882              1541.7
       879              1620.9
       873              1782.2
       856              2025.0
       846              3394.9
exec #4
       916                 0.0
       911               233.2
       903               299.9
       878               391.8
       868               746.9
       867              1216.0
       866              2118.2
       854              2218.5
       840              2574.4
       814              3390.4
exec #5
       916                 0.0
       891               411.0
       862               565.8
       845              2640.8
exec #6
       916                 0.0
       899               136.6
       897               512.3
       877               943.3
       848              1131.3
       846              1783.2
       842              2565.2
exec #7
       916                 0.0
       898               366.0
       897               519.9
       896               657.5
       895               674.0
       881               870.9
       868               960.8
       856              1643.2
       853              1683.5
       840              1962.0
       839              2470.1
       831              2859.9
       826              3385.5
exec #8
       916                 0.0
       895               520.7
       893               651.5
       874               780.4
       869              2278.4
       862              3040.1
exec #9
       916                 0.0
       893               275.5
       889               498.6
       879               532.8
       868               737.6
       859              1236.5
       854              1589.4
       848              2061.2
       840              2158.1
       832              2325.4
       817              3149.9
exec #10
       916                 0.0
       902               186.6
       898               456.4
       868               510.3
       867               971.9
       852              1057.6
       834              2050.6
       833              2688.7
       831              3214.7
       823              3356.1

solutions/BRKGA/R07_15_04_02             828             849             846             814             845             842             826             862             817             823       36014.474
