        UB            Time(s)
exec #1
       904                 0.0
       893              1078.1
       876              3002.5
exec #2
       904                 0.0
       877               645.4
exec #3
       904                 0.0
       892               350.0
       886              1135.2
       882              1223.4
exec #4
       904                 0.0
       884               710.7
       882              2260.7
exec #5
       904                 0.0
       903               249.7
       895              1112.0
       892              1734.8
       889              1809.6
       877              2862.6
exec #6
       904                 0.0
       899               157.0
       890               841.8
exec #7
       904                 0.0
       903               639.4
       886               789.0
       876              2395.3
exec #8
       904                 0.0
       903               467.5
       896               879.7
       891              1447.6
       888              1702.8
exec #9
       904                 0.0
       899              1168.1
       898              1346.6
       883              2749.0
exec #10
       904                 0.0
       902               581.0
       890               799.7
       871              1191.6

solutions/BRKGA/R06_12_12_01             876             877             882             882             877             890             876             888             883             871       36017.802
