        UB            Time(s)
exec #1
       980                 0.0
       972                31.0
       955                44.4
       953                45.3
       947                58.5
       934                63.2
       925                64.1
       876                72.5
       873                89.2
       871                90.1
       851                91.1
       847                94.8
       838               101.2
       836               107.6
       834               109.5
       833               111.3
       831               114.0
       829               116.8
       828               123.2
       827               127.7
       823               138.6
exec #2
       980                 0.0
       958                52.6
       948                68.0
       932                75.2
       923                76.1
       918                92.2
       891                93.0
       882                97.4
       871                99.1
       869               100.1
       859               101.9
       844               107.1
       833               110.7
       830               128.8
       829               129.6
       827               132.2
       825               164.4
       823               185.5
exec #3
       980                 0.0
       952                39.8
       946                71.3
       942                74.1
       931                76.9
       919                81.6
       892                82.5
       885                86.3
       872                97.1
       862                99.8
       858               101.6
       856               103.4
       852               106.1
       840               107.0
       838               114.1
       835               116.8
       831               125.0
       830               131.1
       829               135.5
       827               147.1
       826               148.0
       825               155.7
       823               157.5
exec #4
       980                 0.0
       971                54.5
       968                60.0
       966                64.4
       963                67.2
       959                72.6
       942                74.4
       907                81.4
       894                99.1
       878               100.9
       869               102.7
       865               105.3
       852               107.1
       850               114.9
       836               116.5
       830               130.1
       829               131.0
       828               147.4
       825               151.0
       823               181.6
exec #5
       980                 0.0
       958                45.5
       927                59.2
       916                69.3
       915                77.1
       907                85.1
       900                87.0
       882                90.7
       876                93.3
       866                94.1
       858                96.9
       856               101.3
       852               105.8
       848               106.7
       845               110.1
       835               111.9
       833               115.7
       831               123.6
       827               131.8
       825               141.5
       823               179.5
exec #6
       980                 0.0
       978                31.0
       965                42.6
       931                43.6
       921                58.8
       903                64.2
       898                66.9
       884                72.2
       881                74.9
       852                76.6
       841                86.2
       834                88.0
       829               115.1
       827               129.9
       825               151.1
       823               162.3
exec #7
       980                 0.0
       964                38.9
       961                54.4
       960                58.0
       959                58.9
       953                59.8
       935                62.6
       930                66.2
       921                67.1
       905                69.9
       890                79.8
       884                83.5
       879                84.4
       868                86.2
       847                89.0
       846                91.7
       839                96.1
       834               100.3
       832               108.0
       827               118.1
       825               149.7
       823               152.4
exec #8
       980                 0.0
       955               368.9
       937              1070.2
       930              1629.7
       915              3497.4
exec #9
       980                 0.0
       977                38.4
       971                47.2
       953                48.9
       915                58.5
       899                71.8
       880                73.6
       863                78.2
       860                80.3
       858                81.2
       857                84.6
       849                87.0
       844                90.0
       840                93.3
       838                95.0
       836                99.1
       834               107.2
       831               108.2
       827               119.6
       825               139.9
       823               190.8
exec #10
       980                 0.0
       954                44.1
       941                52.4
       928                54.0
       908                60.8
       890                65.7
       880                69.3
       866                77.1
       860                79.6
       858                82.2
       846                85.8
       840                90.0
       838                99.1
       836               100.9
       835               105.4
       834               108.1
       833               108.9
       831               115.1
       830               120.5
       829               126.6
       825               127.5
       823               138.4

solutions/BRKGA/R05_15_04_02             823             823             823             823             823             823             823             915             823             823       36013.014
