        UB            Time(s)
exec #1
       590                 0.0
       580               770.6
       575               773.6
exec #2
       590                 0.0
       580              1453.2
       575              1459.6
exec #3
       590                 0.0
       580               184.6
       575               188.8
exec #4
       590                 0.0
       580              1063.3
       575              1067.8
exec #5
       590                 0.0
       580               776.1
       575               781.6
exec #6
       590                 0.0
       580               493.1
       575               499.9
exec #7
       590                 0.0
       580               906.8
       575               908.4
exec #8
       590                 0.0
       580               932.1
       575               936.7
       574              2156.6
       573              2166.2
exec #9
       590                 0.0
       580               438.2
       575               442.7
exec #10
       590                 0.0
       580               463.8
       575               467.9

solutions/BRKGA/R05_08_05_10             575             575             575             575             575             575             575             573             575             575       36004.107
