        UB            Time(s)
exec #1
       980                 0.0
       972                27.4
       952                28.3
       937                29.2
       930                30.1
       920                31.0
       901                31.9
exec #2
       980                 0.0
       969                25.5
       964                26.4
       910                28.2
       907                33.7
       901                34.5
exec #3
       980                 0.0
       977                29.7
       949                30.6
       927                31.5
       919                32.4
       901                35.2
exec #4
       980                 0.0
       971                27.3
       943                28.2
       931                29.9
       920                31.7
       911                32.6
       905                34.4
       901                35.3
exec #5
       980                 0.0
       977                19.0
       953                25.2
       934                28.5
       921                29.4
       919                31.2
       911                32.0
       910                33.7
       901                34.6
exec #6
       980                 0.0
       966                26.2
       965                27.1
       947                28.1
       928                29.0
       911                30.7
       910                32.1
       901                33.0
exec #7
       980                 0.0
       966                28.5
       965                29.4
       923                30.3
       921                32.1
       907                33.0
       901                33.9
exec #8
       980                 0.0
       975                30.8
       927                31.7
       920                33.6
       907                34.5
       901                37.3
exec #9
       980                 0.0
       953                29.0
       942                31.8
       928                32.7
       901                33.6
exec #10
       980                 0.0
       970                21.2
       965                24.5
       947                25.4
       932                27.2
       901                28.0

solutions/BRKGA/R05_15_04_10             901             901             901             901             901             901             901             901             901             901       36014.414
