        UB            Time(s)
exec #1
       671                 0.0
       668                 1.7
       664                 2.0
       663                 3.1
       659                 4.2
       656                 4.6
       654              1106.6
       651              1110.6
       650              1135.9
exec #2
       671                 0.0
       667                 1.6
       663                 2.8
       660                 3.0
       659                 3.3
       656                 3.6
       654                11.8
       651                14.7
       650                16.3
exec #3
       671                 0.0
       669                 2.4
       664                 3.1
       663                 3.5
       660                 4.2
       659                 4.6
       656                 5.0
       654                16.1
       651                19.0
       650                20.5
exec #4
       671                 0.0
       670                 1.8
       664                 2.4
       659                 3.9
       657                 4.2
       656                 5.0
       653                 5.5
       651                31.3
       650                33.6
exec #5
       671                 0.0
       670                 2.0
       669                 2.2
       665                 2.8
       659                 3.1
       658                 4.7
       656                 7.0
       651               115.5
       650               116.8
exec #6
       671                 0.0
       668                 2.6
       664                 2.9
       663                 3.5
       660                 3.8
       656                 4.2
       655               406.5
       654               408.8
       651               413.8
       650               416.0
exec #7
       671                 0.0
       667                 1.5
       666                 2.3
       664                 2.6
       663                 3.1
       654                 3.6
       648                23.1
       645                38.6
exec #8
       671                 0.0
       667                 3.6
       663                 3.9
       659                 4.0
       656                 5.6
       654               308.4
       651               310.4
       650               353.4
exec #9
       671                 0.0
       659                 2.0
       656                 2.8
       653                 4.2
       651                22.0
       650                24.5
exec #10
       671                 0.0
       660                 2.3
       648                 3.3
       645                 4.5

solutions/BRKGA/R09_10_01_02             650             650             650             650             650             650             645             650             650             645       36002.046
