        UB            Time(s)
exec #1
       801                 0.0
       796                21.6
       793                22.6
       757                23.5
       746                28.7
       741                29.5
       726                31.3
       716                33.4
       715                37.8
exec #2
       801                 0.0
       798                19.0
       795                24.1
       789                27.1
       778                28.3
       776                32.2
       761                33.3
       756                34.6
       753                35.5
       752                36.0
       741                36.2
       740                38.7
       736                39.9
       730                40.4
       726                40.8
       721                42.4
       715                43.1
       711                48.3
       706              1113.3
exec #3
       801                 0.0
       785                12.1
       769                15.0
       764                17.8
       759                20.2
       741                23.8
       740                27.0
       731                27.4
       726                28.1
       711                30.2
       709               213.7
       704               220.3
exec #4
       801                 0.0
       799                20.7
       798                21.0
       783                21.4
       761                25.8
       759                31.8
       749                37.5
       744                39.6
       734                42.6
       725                47.1
       724                47.3
       721                51.8
       719                57.2
       714                59.7
       711                60.8
       709                63.7
       704                67.3
exec #5
       801                 0.0
       789                16.6
       784                19.5
       772                20.5
       770                25.4
       760                25.8
       759                31.8
       751                34.2
       750                36.1
       744                36.3
       726                37.0
       721                40.2
       717                40.7
       716                41.7
       711                41.9
       709                77.0
       704                81.9
exec #6
       801                 0.0
       798                14.4
       767                15.3
       736                23.0
       726                30.7
       716                33.3
       711                39.4
exec #7
       801                 0.0
       794                14.0
       793                16.9
       791                17.6
       787                18.0
       783                20.4
       779                21.4
       769                23.7
       754                29.6
       744                32.7
       739                35.3
       721                39.3
       719               155.2
       714               163.9
       709              3375.2
exec #8
       801                 0.0
       798                15.0
       795                16.7
       791                17.3
       772                18.5
       763                21.6
       749                23.2
       742                23.7
       716                25.5
       711                48.5
exec #9
       801                 0.0
       794                13.8
       781                17.8
       778                19.7
       771                19.9
       768                20.9
       761                21.8
       759                22.5
       758                23.5
       752                23.9
       746                24.4
       741                24.7
       731                24.9
       730                26.8
       723                27.7
       715                28.2
       714                53.0
       709                57.9
exec #10
       801                 0.0
       786                 8.9
       770                26.0
       759                38.4
       746                39.3
       726                41.9
       721                47.2
       716                49.9
       711                52.3

solutions/BRKGA/R06_08_04_05             715             706             704             704             704             711             709             711             709             711       36003.197
