        UB            Time(s)
exec #1
       751                 0.0
       742              2683.0
exec #2
       751                 0.0
exec #3
       751                 0.0
       746               949.1
       741               952.2
       735               967.4
exec #4
       751                 0.0
       745              1126.7
       743              1127.7
       741              1503.5
       735              1549.4
exec #5
       751                 0.0
       742              1894.9
exec #6
       751                 0.0
       742                21.5
       741                24.6
       739                25.2
exec #7
       751                 0.0
       749              3418.8
       746              3420.4
       741              3421.7
       740              3422.3
       735              3423.3
exec #8
       751                 0.0
       743               777.6
       741              1982.5
       740              1987.0
       735              1987.6
exec #9
       751                 0.0
       749              1461.0
       748              1461.6
       746              1462.0
       741              1462.6
       740              1463.6
       735              1464.6
exec #10
       751                 0.0
       742              3141.9

solutions/BRKGA/R09_12_02_05             742             751             735             735             742             739             735             735             735             742       36005.374
