        UB            Time(s)
exec #1
      1199                 0.0
      1188                33.0
exec #2
      1199                 0.0
      1196                30.6
      1188                31.5
exec #3
      1199                 0.0
      1190                26.8
      1188                29.5
exec #4
      1199                 0.0
      1188                29.9
exec #5
      1199                 0.0
      1188                22.4
exec #6
      1199                 0.0
      1188                27.8
exec #7
      1199                 0.0
      1188                31.3
exec #8
      1199                 0.0
      1188                29.2
exec #9
      1199                 0.0
      1188                32.0
exec #10
      1199                 0.0
      1188                31.3

solutions/BRKGA/R08_20_02_20            1188            1188            1188            1188            1188            1188            1188            1188            1188            1188       36013.016
