        UB            Time(s)
exec #1
       752                 0.0
       737                 0.5
       716                 1.1
       710                 1.4
       698                 3.4
       697                 4.5
       693                 5.4
       687                 6.1
       670                13.0
       668                18.1
       665                19.9
       663                25.4
       660                34.3
       659                35.5
       658                45.2
       653                47.3
       652                61.0
       646                62.6
       644                64.9
       642                99.5
       640               112.2
       639               113.6
       638               116.4
       634               120.8
       632               133.2
       630               133.5
       628               147.8
       626               167.0
exec #2
       752                 0.0
       721                 0.7
       719                 2.8
       706                 3.3
       695                 3.5
       694                 3.7
       691                 4.2
       683                 4.8
       678                 8.9
       668                10.9
       664                18.4
       658                35.7
       656                53.1
       654                53.3
       646                66.0
       644                91.8
       642               112.2
       640               117.8
       638               119.2
       636               135.6
       634               138.0
       630               145.3
       628               148.9
       626               179.7
       624               188.5
       622               193.4
exec #3
       752                 0.0
       743                 0.9
       705                 1.4
       701                 3.5
       699                 6.2
       691                 6.5
       690                 9.6
       685                 9.8
       682                10.2
       680                13.0
       679                13.4
       674                13.7
       672                14.6
       670                15.1
       668                20.2
       664                26.1
       662                49.0
       658                88.1
       650               129.8
       648               215.7
       642               218.6
       640               374.5
       636               386.8
       634               404.4
       632               405.8
       628               428.8
       626               450.7
       624               496.9
       622               534.1
       620              1299.3
exec #4
       752                 0.0
       737                 0.5
       732                 0.7
       711                 1.4
       706                 2.8
       702                 4.0
       694                 4.3
       691                 7.1
       690                 8.4
       689                 9.1
       687                 9.2
       676                 9.5
       672                10.7
       668                19.8
       666                20.1
       664                25.7
       658                26.8
       654                41.6
       652                54.7
       648                64.0
       642                76.3
       634                97.5
       632               110.9
       630               120.5
       626               137.3
exec #5
       752                 0.0
       719                 0.7
       710                 1.8
       701                 2.0
       700                 2.9
       686                 3.1
       670                 7.2
       664                11.3
       654                25.9
       646                37.5
       645               123.3
       644               128.2
       642               138.7
       636               149.1
       630               157.9
       626               173.1
exec #6
       752                 0.0
       741                 0.6
       721                 1.3
       703                 1.7
       698                 2.4
       672                 4.9
       666                12.7
       664                21.1
       662                24.9
       661                25.3
       660                28.4
       650                51.5
       646               115.1
       640               151.3
       638               167.5
       636               176.3
       632               179.1
       630               196.6
       628               199.7
       626               266.6
       624               271.1
       622               284.6
exec #7
       752                 0.0
       735                 0.2
       721                 0.7
       708                 1.0
       700                 1.2
       687                 2.1
       682                 4.8
       680                 5.9
       672                 9.8
       668                15.9
       666                39.3
       664                47.2
       660                50.7
       658                53.9
       655                62.0
       652                86.1
       651               100.1
       650               100.4
       644               103.6
       642               113.9
       640               127.7
       638               136.4
       636               139.8
       632               142.8
       630               149.6
       628               169.5
       626               512.7
       622               518.7
exec #8
       752                 0.0
       742                 0.2
       738                 1.3
       707                 2.0
       706                 4.1
       685                 4.6
       680                 5.0
       678                 8.0
       666                 9.9
       662                19.9
       660                28.1
       654                29.9
       644                59.4
       641                92.7
       640                94.8
       632                95.4
       630               112.4
       626               130.7
exec #9
       752                 0.0
       734                 0.0
       725                 1.1
       691                 2.0
       689                 4.4
       685                 5.0
       676                 5.5
       674                 6.0
       672                12.8
       670                13.7
       664                15.2
       648                23.1
       646                58.8
       644                64.8
       642                67.1
       640                76.9
       638                85.0
       636                86.7
       634                93.9
       630                96.0
       628               103.2
       627               124.4
       622               125.4
exec #10
       752                 0.0
       726                 0.5
       716                 1.4
       705                 2.8
       701                 3.3
       699                 3.7
       696                 5.6
       693                 6.1
       691                 6.3
       689                 7.0
       672                10.8
       654                12.4
       652                45.5
       650                47.5
       648                60.2
       644                66.1
       638                72.7
       634               106.3
       632               113.7
       630               117.1
       628               394.1
       624               424.7
       622               426.1

solutions/BRKGA/R08_08_04_02             626             622             620             626             626             622             622             626             622             622       36003.209
