        UB            Time(s)
exec #1
       797                 0.0
       788                10.5
exec #2
       797                 0.0
       788                11.7
exec #3
       797                 0.0
       788                10.9
exec #4
       797                 0.0
       788                 9.3
exec #5
       797                 0.0
       788                11.0
exec #6
       797                 0.0
       788                13.1
exec #7
       797                 0.0
       788                 9.9
exec #8
       797                 0.0
       788                12.5
exec #9
       797                 0.0
       788                10.5
exec #10
       797                 0.0
       788                11.3

solutions/BRKGA/R08_10_04_20             788             788             788             788             788             788             788             788             788             788       36005.996
