        UB            Time(s)
exec #1
       916                 0.0
       912                 8.7
       900                 9.3
       890                12.9
       882                14.9
       880                16.6
       879                18.2
       877               275.1
       869              1930.1
       867              2051.8
       863              2090.6
       862              2098.4
       857              2354.7
       845              2356.3
       835              2356.6
exec #2
       916                 0.0
       910                 5.4
       899                 6.5
       897                 7.1
       887                 7.4
       882                 8.3
       880                 9.1
       879                10.2
       877                10.4
       867                10.9
       865                13.2
       858                18.8
       854                32.9
       852               137.6
       844               524.0
       843               697.2
       833               697.5
       826               701.5
       810               702.6
       798              1867.1
exec #3
       916                 0.0
       883                 6.0
       882                 8.0
       879                10.0
       873                15.2
       866                27.5
       854                30.0
       852               270.6
       842              2322.6
       825              2821.9
       819              2822.7
       813              2949.3
exec #4
       916                 0.0
       900                 6.7
       897                 7.0
       876                 8.5
       873                 9.4
       871                10.2
       855                11.4
       854                14.4
       849                15.8
       847                20.5
       845               138.0
       835               532.7
       827               651.8
       812               652.9
       806               801.7
       805              1017.3
exec #5
       916                 0.0
       913                 6.8
       902                 7.0
       892                 8.2
       877                 9.6
       860                 9.9
       858                10.2
       852                11.6
       832                11.9
       811                12.7
exec #6
       916                 0.0
       904                 5.0
       901                 7.2
       891                 7.5
       890                 8.3
       854                 9.2
       839                10.3
       837                11.4
       833                11.7
       826                12.0
       820                12.2
       807                13.9
       802               167.9
       801               173.8
exec #7
       916                 0.0
       913                 9.7
       888                10.0
       884                11.7
       861                12.2
       857                13.1
       854                13.6
       849                13.9
       847                14.2
       846                15.0
       845                15.3
       836                15.8
       835                16.6
       834                18.8
       833               121.5
       831               135.7
       819               141.6
exec #8
       916                 0.0
       906                 5.1
       895                 8.2
       892                 9.6
       880                10.4
       879                14.4
       877               206.7
       868               391.3
       867               393.3
       844               415.9
       838               565.4
exec #9
       916                 0.0
       904                 6.0
       903                 6.3
       883                 6.6
       881                 8.2
       880                 8.8
       879                11.2
       876                11.7
       865                15.2
       861                15.5
       858                24.4
       854                24.9
       852               216.7
       850              2075.2
       844              2076.0
       833              2439.0
       810              2500.3
       802              3575.2
       798              3576.0
exec #10
       916                 0.0
       897                 6.8
       895                 7.3
       892                 7.9
       883                10.4
       880                10.7
       879                11.8
       877                13.5
       870                15.5
       865                26.1
       863                33.4
       862                36.2
       858                37.0
       854                40.7
       852                77.8
       844              1753.9
       833              1808.9
       826              1814.5
       817              1815.6
       810              1815.9

solutions/BRKGA/R07_15_01_01             835             798             813             805             811             801             819             838             798             810       36004.412
