        UB            Time(s)
exec #1
      1199                 0.0
      1196                83.7
      1188                85.6
exec #2
      1199                 0.0
      1196                84.8
      1188                86.8
exec #3
      1199                 0.0
      1188                85.7
exec #4
      1199                 0.0
      1188                79.7
exec #5
      1199                 0.0
      1196                86.3
      1188                88.3
exec #6
      1199                 0.0
      1188                87.3
exec #7
      1199                 0.0
      1196                86.4
      1188                88.4
exec #8
      1199                 0.0
      1188                79.9
exec #9
      1199                 0.0
      1190                80.9
      1188                86.9
exec #10
      1199                 0.0
      1196                80.6
      1188                82.6

solutions/BRKGA/R08_20_05_20            1188            1188            1188            1188            1188            1188            1188            1188            1188            1188       36032.099
