        UB            Time(s)
exec #1
      1048                 0.0
      1037               140.8
      1013               153.4
      1009               225.9
      1007               325.0
       986               344.8
       975               644.2
       973               783.9
       971              1096.0
       945              1136.1
       940              1940.7
       934              1949.3
       926              1956.3
       925              1956.9
       922              1962.2
       916              1967.3
       914              1971.7
       912              1974.3
       910              1980.8
       908              1995.3
       906              2006.9
       903              2012.7
       901              2017.7
       899              2025.1
       897              2027.0
       895              2049.9
       891              2074.7
       889              2837.6
exec #2
      1048                 0.0
      1037               140.6
      1036               141.8
      1034               142.9
      1019               144.0
      1018               150.0
      1017               150.6
      1001               153.1
       992               158.8
       990               167.0
       985               170.1
       981               172.0
       978               173.9
       969               177.1
       967               189.1
       966               192.2
       965               192.8
       962               196.6
       960               220.1
       959               279.1
       955               286.3
exec #3
      1048                 0.0
      1046                93.1
       998               149.1
       995               396.8
       980               498.6
       973               594.9
       954               639.2
       944               695.8
       943               729.7
       937               732.9
       920               742.4
       913               744.9
       912               746.8
       908               751.1
       906               757.3
       902               765.4
       900               790.0
       898               793.6
       896               799.8
       894               803.5
       892               810.4
       890               823.8
       888               831.3
       886               849.6
       882               871.8
       880               884.3
       878              1065.2
       876              1073.2
exec #4
      1048                 0.0
      1036                56.7
      1010                60.4
       999                68.2
       997                80.3
       991                86.0
       988                93.9
       987                95.8
       983               100.7
       982               103.1
       976               104.9
       974               106.1
       970               114.6
       966               118.2
       960               128.5
       959              1707.7
       955              1711.7
       953              2128.9
exec #5
      1048                 0.0
      1046                96.2
      1031                97.3
      1027                98.6
      1017               101.1
      1010               106.0
      1007               107.9
       995               109.2
       992               146.4
       988               348.2
       986               352.6
       984               360.7
       982               363.8
       980               370.4
       979               409.9
       976               410.5
       975               417.2
       973               417.8
       971               421.5
       968               424.4
       966              1007.3
       954              1225.1
       952              1229.9
       951              2653.5
       950              2660.7
       946              2661.8
       944              2706.1
exec #6
      1048                 0.0
      1042               133.7
      1027               143.6
      1026               257.0
      1013               293.7
      1006               310.4
       997               387.2
       987               461.6
       986               483.6
       983               546.1
       964               573.8
       962               610.0
       942               646.0
       928               660.1
       921               785.7
       919               852.1
       918               867.6
       906               871.8
       900               900.6
       897               945.2
       896               959.0
       892               962.8
       888               968.4
       886               969.7
       884               976.6
       882               991.2
       880              1028.3
       878              1295.8
       876              1845.1
       870              1868.3
exec #7
      1048                 0.0
      1042               173.0
      1040               224.3
      1022               303.9
      1005               408.7
       989               774.6
       979               784.7
       978               843.9
       976              1015.7
       974              1070.6
       969              1094.2
       945              1097.2
       943              1120.8
       938              1123.8
       937              1132.1
       930              1142.0
       926              1153.0
       925              1158.8
       920              1162.5
       919              1168.8
       917              1175.1
       915              1179.5
       913              1182.0
       911              1196.6
       909              1205.7
       907              1211.3
       905              1221.0
       903              1230.7
       902              1543.8
       901              1551.1
       897              1551.7
       895              1680.9
       891              3215.7
exec #8
      1048                 0.0
      1040               146.0
      1027               199.0
      1019               383.1
      1000               406.6
       991               688.3
       972               809.9
       969              1006.5
       963              1082.8
       947              1136.4
       946              1144.0
       932              1163.5
       913              1213.9
       910              1264.3
       905              1288.8
       904              1296.3
       898              1301.3
       896              1307.6
       892              1310.1
       886              1318.2
       882              1331.3
       880              1358.8
       878              1367.5
       876              1368.8
       874              1376.2
       872              1379.9
       870              1447.4
       868              1859.7
exec #9
      1048                 0.0
      1039               120.4
      1032               152.4
      1010               205.3
      1007               207.2
      1006               211.7
      1000               254.4
       995               340.6
       989               354.9
       986               385.2
       974               426.6
       959               442.3
       917               522.8
       912               617.2
       905               690.6
       900               692.5
       899               723.8
       894               725.1
       892               810.2
       890               813.8
       888               816.8
       886               866.1
       884               893.9
       882               912.7
       880               915.8
       878               922.7
       876               946.2
       874              2317.9
exec #10
      1048                 0.0
      1043                92.3
       998               103.0
       988               231.3
       973               261.3
       972               326.5
       952               334.5
       949               382.7
       939               383.3
       932               392.5
       928               399.7
       924               400.3
       918               401.5
       911               407.0
       908               410.1
       902               413.7
       900               426.1
       896               432.7
       894               438.9
       892               447.1
       890               460.6
       886               466.0
       885               476.4
       882               477.6
       880               484.3
       878               490.4
       876               497.1
       874               501.8
       872               508.6
       870               548.1

solutions/BRKGA/R08_15_03_02             889             955             876             953             944             870             891             868             874             870       36009.382
