        UB            Time(s)
exec #1
       909                 0.0
       883                33.4
       876                35.4
       867                42.9
       841                43.4
       812                50.4
       806                59.0
       784                61.6
       782                92.5
       781              1938.7
exec #2
       909                 0.0
       892                21.8
       865                27.8
       862                28.3
       860                33.3
       858                34.9
       849                35.3
       826                43.8
       813                46.2
       787                52.5
       779                62.0
       776                69.5
       775                75.7
       772                77.7
       768                90.8
       767               129.9
exec #3
       909                 0.0
       905                29.4
       900                33.8
       875                35.8
       870                46.0
       864                55.9
       862                60.7
       825                63.9
       822                77.3
       816                78.8
       812               235.5
       811               235.9
       807               241.8
       806               274.7
       805               302.0
exec #4
       909                 0.0
       899                21.8
       882                25.8
       851                32.8
       844                40.8
       811                48.3
       806                62.2
       805               198.0
       801               431.3
       799               445.9
       798               462.2
       796               690.0
       795               714.1
exec #5
       909                 0.0
       892                12.9
       889                38.1
       881                46.3
       872                46.8
       869                50.9
       833                54.0
       819                60.4
       818                68.9
       802                69.9
       796                75.9
       795                77.3
       787                80.9
       784                84.3
       775                90.2
       768               798.3
       766               809.0
exec #6
       909                 0.0
       896                18.5
       858                20.5
       830                36.3
       826                69.7
       825                70.9
       824                80.8
       823                82.2
       817                84.0
       815                86.4
       807                88.3
       805                94.3
       802                95.8
       788               100.8
       784               107.4
       783               117.0
       782               129.7
exec #7
       909                 0.0
       889                22.5
       855                37.4
       854                38.5
       851                39.0
       850                47.3
       835                48.3
       816                52.2
       807                69.8
       801                70.5
       794                83.0
       789                88.1
       788                95.4
       776                97.9
       775               112.7
       767               248.7
       766               249.1
exec #8
       909                 0.0
       904                28.8
       897                33.5
       889                38.3
       867                38.8
       863                40.3
       820                42.8
       819                50.6
       809                55.1
       803                66.9
       799                68.9
       791                70.4
       790                76.2
       789                78.2
       784                83.6
       783                86.4
       782                90.8
       781               260.4
       780               524.5
       775               530.7
exec #9
       909                 0.0
       907                17.0
       892                18.0
       891                29.9
       889                30.4
       883                31.9
       882                35.0
       862                36.0
       852                36.5
       827                41.5
       812                47.4
       809                53.5
       807                58.0
       805                59.4
       803                66.2
       801                66.7
       799                67.7
       783                68.3
       782               102.6
       776               357.4
       768              1408.2
       767              1411.7
exec #10
       909                 0.0
       851                26.2
       827                37.6
       826                38.1
       805                42.2
       797                63.0
       784                67.0
       783                91.5
       780                95.3
       776               104.6
       767               113.8
       766               259.9

solutions/BRKGA/R09_15_02_00             781             767             805             795             766             782             766             775             767             766       36007.282
