        UB            Time(s)
exec #1
       998                 0.0
       984                21.0
       959                27.3
       938                30.4
       928                40.2
       917                56.1
       906               129.2
       902               136.1
       891               162.1
       888               647.7
       882              1094.2
       881              1914.5
       880              2251.9
       878              2864.4
       875              2884.3
       871              3063.8
       864              3284.8
exec #2
       998                 0.0
       997                32.9
       972                36.0
       970                45.8
       897                47.7
       883               540.0
       882              1178.4
       880              1665.1
       875              2274.0
       871              2449.4
       868              2559.3
       864              2561.7
exec #3
       998                 0.0
       994                30.0
       992                33.2
       964                38.4
       961                41.0
       945                42.9
       940                45.5
       931                48.0
       927                50.0
       916                50.6
       894                62.5
       892                70.0
       878                72.5
       870                99.4
       869               254.5
       859               412.4
       855              1992.2
       848              2031.9
       846              2502.3
exec #4
       998                 0.0
       990                24.5
       971                26.4
       967                30.2
       961                32.1
       944                32.7
       919                39.1
       915               103.8
       900               124.3
       898               418.2
       884               444.7
       882              2320.6
       881              3590.9
exec #5
       998                 0.0
       976                32.7
       944                38.7
       940                46.2
       933                47.5
       926                52.5
       911                58.0
       893                73.1
       886                81.7
       875               137.2
       866               268.7
       860               422.0
       852               635.0
       850               891.3
       845               930.7
       841               939.4
       838               943.1
       827               980.9
exec #6
       998                 0.0
       987                39.6
       949                46.6
       938                75.4
       895                77.2
       893               106.5
       890               137.1
       887               170.1
       877               325.0
       875               398.0
       868               486.2
       865               665.6
       862              1147.8
       861              1659.0
       847              1727.2
       846              1970.2
exec #7
       998                 0.0
       990                33.2
       984                35.6
       961                38.1
       950                47.0
       949                49.5
       940                60.4
       935                60.9
       921                73.5
       907                88.8
       905                98.0
       888               133.6
       877               215.3
       876               596.7
       873               734.8
       863               837.6
       859              1751.1
       845              2085.2
exec #8
       998                 0.0
       943                31.0
       939                34.8
       922                54.3
       916                58.6
       913               147.5
       907               151.0
       905               183.8
       894               237.5
       882               278.2
       875               609.8
       871               799.9
       864              1005.9
exec #9
       998                 0.0
       979                22.4
       969                32.4
       952                34.2
       941                36.7
       930                45.5
       926                48.0
       918                48.7
       899                55.0
       893                61.3
       882                97.4
       874               359.1
       862               641.3
       855              1820.5
       850              2945.7
       848              3539.5
exec #10
       998                 0.0
       991                24.6
       980                31.0
       974                33.6
       949                37.3
       930                39.2
       926                46.4
       912                52.1
       873                97.0
       871               557.1
       865               980.7
       860              2435.4
       859              2683.3
       854              2851.4

solutions/BRKGA/R06_15_03_00             864             864             846             881             827             846             845             864             848             854       36011.205
