        UB            Time(s)
exec #1
       751                 0.0
       750                 5.3
       744                 5.7
       742                 7.4
exec #2
       751                 0.0
       748               362.2
       745               363.7
       742              1068.8
exec #3
       751                 0.0
       749                10.2
       742                28.9
exec #4
       751                 0.0
       750                 9.1
       748                10.2
       744                11.2
       742                13.3
exec #5
       751                 0.0
       744                 7.1
       742                15.2
exec #6
       751                 0.0
       749                 5.0
       745                13.3
       742               996.6
exec #7
       751                 0.0
       748                 6.6
       747                 7.4
       744                 7.6
       742                 8.1
exec #8
       751                 0.0
       750                 5.5
       749                 6.4
       744                 6.7
       742                 9.3
exec #9
       751                 0.0
       749                 5.6
       747                 6.3
       744                 6.8
       742                 7.4
exec #10
       751                 0.0
       749                 6.7
       748                 6.9
       744                 8.0
       742                 8.2

solutions/BRKGA/R09_12_01_05             742             742             742             742             742             742             742             742             742             742       36002.720
