        UB            Time(s)
exec #1
       578                 0.0
       568                 0.0
       552                 0.0
       547                 0.2
       542                 0.3
exec #2
       579                 0.0
       564                 0.0
       542                 0.1
exec #3
       570                 0.0
       542                 0.0
exec #4
       565                 0.0
       558                 0.0
       547                 0.0
       542                 0.2
exec #5
       568                 0.0
       552                 0.0
       542                 0.2
exec #6
       542                 0.0
exec #7
       567                 0.0
       562                 0.0
       545                 0.0
       542                 0.2
exec #8
       565                 0.0
       561                 0.0
       559                 0.0
       545                 0.1
       542                 0.2
exec #9
       567                 0.0
       554                 0.0
       548                 0.0
       547                 0.1
       542                 0.2
exec #10
       556                 0.0
       545                 0.0
       542                 0.5

solutions/BRKGA/R06_06_01_02             542             542             542             542             542             542             542             542             542             542       36000.835
