        UB            Time(s)
exec #1
       752                 0.0
       749                 8.8
       747                10.9
       730                20.0
       718               472.4
exec #2
       752                 0.0
       742                 7.2
       718                10.0
exec #3
       752                 0.0
       746                 6.0
       739                 7.0
       718               132.3
exec #4
       752                 0.0
       749                12.4
       739               916.6
exec #5
       752                 0.0
       749                 7.9
       732               260.7
exec #6
       752                 0.0
       749                 8.0
       747                 8.6
       746                11.1
       730                19.2
       718               160.0
exec #7
       752                 0.0
       749                 8.3
       741               118.7
       739               125.8
       732               158.3
exec #8
       752                 0.0
       746                 6.4
       739                12.4
       718                13.0
exec #9
       752                 0.0
       749               172.9
       746              1212.7
       730              1220.5
       718              1623.7
exec #10
       752                 0.0
       749                24.2
       730               958.6
       718              1361.9

solutions/BRKGA/R08_08_04_20             718             718             718             739             732             718             732             718             718             718       36003.656
