        UB            Time(s)
exec #1
      1140                 0.0
      1135               453.2
      1114               732.6
      1088               895.7
      1084              1892.6
      1077              2558.6
exec #2
      1140                 0.0
      1125               560.9
      1123               724.4
      1090               796.1
      1063              1418.7
      1049              1656.1
      1042              1790.9
      1030              3250.6
exec #3
      1140                 0.0
      1139               410.1
      1122               498.8
      1100               721.8
      1080               979.3
      1033              2468.5
exec #4
      1140                 0.0
      1118               518.6
      1106              1777.5
      1090              1814.9
      1082              1878.4
      1062              3034.2
exec #5
      1140                 0.0
      1133               297.8
      1116               351.2
      1102               573.8
      1093               924.2
      1076               967.9
      1069              2041.8
exec #6
      1140                 0.0
      1110               517.4
      1099              1507.6
      1095              2417.9
      1092              2559.6
exec #7
      1140                 0.0
      1131               271.4
      1124               321.4
      1114               632.5
      1075               908.2
      1066              1897.5
exec #8
      1140                 0.0
      1137               248.0
      1077               249.8
      1070               677.3
      1068              1492.8
      1058              2067.3
      1039              2631.1
exec #9
      1140                 0.0
      1114               471.8
      1113               570.3
      1109              1167.8
      1108              1363.5
      1102              1398.7
      1084              2080.7
      1027              2772.1
exec #10
      1140                 0.0
      1130               364.6
      1128               382.0
      1127               486.4
      1116               500.5
      1100               505.9
      1074              1140.7
      1062              2199.6
      1056              2554.5

solutions/BRKGA/R06_20_04_00            1077            1030            1033            1062            1069            1092            1066            1039            1027            1056       36025.654
