        UB            Time(s)
exec #1
       885                 0.0
       877                 4.9
       869                 5.1
       862                 5.3
       858                 6.1
exec #2
       885                 0.0
       882                 3.2
       864                 4.8
       863                 5.2
       858                 5.8
exec #3
       885                 0.0
       868                 5.2
       864                 5.6
       858                 5.8
exec #4
       885                 0.0
       883                 3.2
       879                 4.2
       868                 4.4
       858                 4.5
exec #5
       885                 0.0
       864                 6.7
       863                10.2
       858                10.4
exec #6
       885                 0.0
       881                 5.8
       880                 6.4
       862                 6.5
       858                 7.9
exec #7
       885                 0.0
       883                 4.3
       879                 4.5
       877                 4.7
       872                 5.0
       863                 5.4
       858                 5.6
exec #8
       885                 0.0
       872                 5.5
       868                 5.7
       863                 5.9
       858                 6.3
exec #9
       885                 0.0
       869                 4.2
       864                 4.5
       858                 4.9
exec #10
       885                 0.0
       883                 5.4
       877                 5.8
       872                 6.0
       867                 6.2
       858                 6.6

solutions/BRKGA/R08_12_01_10             858             858             858             858             858             858             858             858             858             858       36003.772
