        UB            Time(s)
exec #1
       689                 0.0
       669                18.4
       664                23.2
       650                47.6
       646                92.9
       637               147.2
       628               157.8
       620               183.6
       614               188.3
       609               216.4
       601               219.8
       568               247.7
       567               611.5
       565               774.5
       554              1573.7
       551              3132.9
exec #2
       689                 0.0
       679                 7.7
       674                10.7
       656                32.5
       654                62.0
       637                77.9
       627                98.5
       608               183.0
       588               274.4
       573               552.4
       565              1208.3
       558              2070.6
exec #3
       689                 0.0
       674                10.0
       673                31.2
       660                34.5
       649                35.6
       627                57.0
       605               110.2
       600               137.2
       582               200.1
       580               264.2
       575               344.5
       574               655.7
       556               697.5
       542              1358.6
       537              2372.6
exec #4
       689                 0.0
       680                 9.0
       663                21.3
       657                43.6
       650                49.2
       648                55.8
       645                68.1
       637                97.7
       628               106.4
       607               149.8
       599               198.3
       595               266.0
       588               288.0
       574               435.9
       570              1241.0
       564              1434.4
       561              1801.3
       545              2742.5
exec #5
       689                 0.0
       674                26.7
       649                30.1
       643                67.6
       641               130.6
       638               140.5
       623               205.5
       616               416.1
       589               418.3
       575               518.4
       569              1359.3
       564              2810.8
       561              3355.1
exec #6
       689                 0.0
       672                 8.8
       660                37.2
       619                43.8
       615                99.5
       614               127.2
       609               152.2
       607               156.6
       603               178.9
       598               198.1
       593               211.2
       573               256.7
       568               900.8
       565              1168.2
       549              1875.0
exec #7
       689                 0.0
       672                11.2
       670                21.1
       665                24.4
       664                45.4
       658                58.5
       644                59.6
       635                65.0
       603                96.6
       598               489.1
       595               592.9
       593               728.0
       588              1115.5
       583              1513.8
       554              1753.0
exec #8
       689                 0.0
       679                12.9
       678                26.2
       669                27.4
       636                37.4
       612                57.1
       596                97.6
       580               345.3
       571               590.8
       568              2400.1
       567              3204.9
exec #9
       689                 0.0
       666                 6.6
       657                28.6
       653                33.0
       652                41.7
       605                72.8
       604               273.0
       602               417.9
       599               494.8
       590               561.4
       577               570.9
       566               727.0
       565               950.0
       558              1342.9
exec #10
       689                 0.0
       685                21.6
       676                30.3
       642                41.2
       640                49.7
       636                76.3
       631                99.3
       614               135.4
       609               165.2
       604               334.5
       596               377.4
       566               741.7

solutions/BRKGA/R07_12_12_00             551             558             537             545             561             549             554             567             558             566       36017.369
