        UB            Time(s)
exec #1
       650                 0.0
       633                22.8
       627                50.8
       616                88.8
       600               126.4
       591               209.0
       590              1517.1
exec #2
       650                 0.0
       648                 3.5
       638                27.5
       624                31.8
       603                38.4
       598                72.9
       593               198.3
       587              2780.3
exec #3
       650                 0.0
       648                20.8
       641                22.0
       637                45.3
       629                47.7
       626                48.2
       593                50.6
       588              3115.1
       585              3554.9
exec #4
       650                 0.0
       649                 8.6
       642                21.8
       640                22.4
       636                41.4
       631                42.0
       628                44.8
       627                51.7
       620                94.7
       615               120.0
       603               140.9
       598               159.1
       592               682.9
exec #5
       650                 0.0
       640                14.5
       633                19.7
       632                27.3
       615                52.4
       612                74.5
       609               172.0
       601               240.8
       594               303.7
       593              1335.9
       592              1816.6
exec #6
       650                 0.0
       642                33.5
       634                39.8
       631                55.8
       628                87.9
       619               102.6
       618               121.0
       616               123.8
       610               143.0
       600               164.1
       596               621.6
       594               899.2
       591              1681.8
exec #7
       650                 0.0
       638                15.9
       635                52.5
       634                86.0
       625                87.1
       623                89.5
       610               107.6
       609               136.8
       596               284.8
       594               771.0
       591              1674.7
       588              2940.7
exec #8
       650                 0.0
       649                21.1
       640                27.9
       637                35.4
       629                40.5
       625                58.9
       619                61.7
       617                86.3
       610                94.4
       601               153.9
       600               225.1
       597               524.1
       595               708.2
       589              1277.4
exec #9
       650                 0.0
       639                30.4
       638                67.8
       629                75.9
       614               153.0
       599               193.9
exec #10
       650                 0.0
       648                32.7
       635                33.8
       621                61.0
       610                92.2
       598               124.0
       594               762.5
       593              3116.9

solutions/BRKGA/R07_10_10_01             590             587             585             592             592             591             588             589             599             593       36009.986
