        UB            Time(s)
exec #1
       557                 0.0
       549                 0.7
       540                 1.3
       525                 3.8
       521                 4.2
       511                 9.0
       507                11.6
       505                14.1
       501                16.2
       499                21.0
       497                24.2
       495                29.6
       493                32.3
       491                33.0
       489                33.7
       483                34.1
       481               327.8
       479               369.5
exec #2
       557                 0.0
       556                 0.4
       528                 1.3
       525                 1.5
       522                 3.6
       520                 5.0
       510                 5.4
       509                 8.7
       505                10.2
       503                10.5
       501                10.7
       499                13.6
       497                14.8
       495                18.9
       485                20.2
       483                29.7
       481                35.3
       479                36.9
       477                42.3
exec #3
       557                 0.0
       530                 0.4
       505                 1.5
       503                12.7
       501                14.3
       499                16.6
       497                19.7
       496                23.0
       495                24.4
       493                25.2
       489                25.4
       487                28.2
       485                28.6
       483                33.5
       481               102.3
       479               191.3
exec #4
       557                 0.0
       544                 1.4
       543                 1.8
       517                 2.0
       513                 2.5
       511                 4.6
       508                 8.0
       502                 8.5
       495                 8.9
       487                13.0
       485                18.1
       483                18.8
       475                19.6
exec #5
       557                 0.0
       556                 0.7
       550                 1.0
       544                 1.3
       520                 1.4
       518                 3.1
       507                 4.1
       497                 8.3
       495                 9.7
       493                15.0
       491                16.4
       489                18.7
       487                20.4
       485                21.6
       483                22.9
       479               236.8
exec #6
       557                 0.0
       556                 0.5
       552                 0.7
       544                 0.9
       533                 1.3
       513                 1.5
       511                 8.1
       509                 9.5
       503                11.1
       499                19.1
       497                20.0
       495                23.5
       493                25.6
       492                26.5
       491                29.1
       489                31.2
       487                38.7
       485                52.5
       483                60.7
       481              1213.2
       479              1218.9
exec #7
       557                 0.0
       529                 0.2
       528                 2.6
       521                 3.7
       511                 5.3
       509                 5.7
       501                 8.8
       499                15.0
       491                15.5
       485                18.3
       483                22.1
       481                23.4
       479                24.1
       477                27.4
exec #8
       557                 0.0
       552                 1.0
       550                 1.2
       548                 1.4
       534                 1.7
       532                 2.1
       530                 2.9
       527                 3.1
       520                 4.6
       519                 4.8
       507                 5.9
       504                 8.9
       497                10.7
       491                13.5
       489                19.5
       483                21.0
       479                23.9
exec #9
       557                 0.0
       555                 0.7
       530                 0.9
       526                 5.0
       522                 5.1
       519                 6.0
       510                 6.2
       505                10.3
       497                11.9
       495                22.0
       493                26.3
       491                27.2
       489                27.6
       485                38.5
       483                77.9
       481               132.2
       479               241.6
exec #10
       557                 0.0
       552                 0.7
       544                 1.2
       536                 1.4
       530                 2.1
       520                 4.1
       517                 5.4
       507                 7.7
       505                12.4
       503                13.1
       497                14.5
       495                20.9
       493                23.2
       487                23.4
       483                27.6
       481                30.3
       479                72.2
       477                75.1

solutions/BRKGA/R07_08_03_02             479             477             479             475             479             479             477             479             479             477       36002.667
