        UB            Time(s)
exec #1
       552                 0.0
       534                 0.0
       533                 0.1
       530                 0.3
exec #2
       534                 0.0
       533                 0.0
       530                 0.2
exec #3
       552                 0.0
       544                 0.0
       543                 0.1
       534                 0.2
       530                 0.3
exec #4
       546                 0.0
       533                 0.0
       530                 0.5
exec #5
       546                 0.0
       533                 0.1
       530                 0.3
exec #6
       546                 0.0
       537                 0.0
       530                 0.3
exec #7
       534                 0.0
       530                 0.4
exec #8
       543                 0.0
       533                 0.2
       530                 0.3
exec #9
       565                 0.0
       533                 0.0
       530                 0.3
exec #10
       558                 0.0
       556                 0.0
       546                 0.1
       537                 0.2
       530                 0.3

solutions/BRKGA/R06_06_03_00             530             530             530             530             530             530             530             530             530             530       36001.480
