        UB            Time(s)
exec #1
       501                 0.0
exec #2
       501                 0.0
exec #3
       501                 0.0
exec #4
       501                 0.0
exec #5
       501                 0.0
exec #6
       501                 0.0
exec #7
       501                 0.0
exec #8
       501                 0.0
exec #9
       501                 0.0
exec #10
       501                 0.0

solutions/BRKGA/R05_06_06_20             501             501             501             501             501             501             501             501             501             501       36001.769
