        UB            Time(s)
exec #1
       904                 0.0
exec #2
       904                 0.0
exec #3
       904                 0.0
exec #4
       904                 0.0
exec #5
       904                 0.0
exec #6
       904                 0.0
exec #7
       904                 0.0
exec #8
       904                 0.0
exec #9
       904                 0.0
exec #10
       904                 0.0

solutions/BRKGA/R06_12_12_20             904             904             904             904             904             904             904             904             904             904       36017.929
