        UB            Time(s)
exec #1
       904                 0.0
       898                10.4
       891                11.7
       860                12.1
exec #2
       904                 0.0
       860                12.5
exec #3
       904                 0.0
       894                12.0
       860                12.5
exec #4
       904                 0.0
       900                12.0
       891                12.4
       880                12.8
       860                13.2
exec #5
       904                 0.0
       860                10.0
exec #6
       904                 0.0
       901                 9.0
       900                10.6
       880                11.0
       860                12.2
exec #7
       904                 0.0
       902                12.2
       880                12.6
       860                13.0
exec #8
       904                 0.0
       894                10.4
       880                11.2
       860                11.6
exec #9
       904                 0.0
       894                10.7
       860                11.1
exec #10
       904                 0.0
       901                10.7
       860                11.1

solutions/BRKGA/R06_12_03_20             860             860             860             860             860             860             860             860             860             860       36006.991
