        UB            Time(s)
exec #1
       872                 0.0
       870                14.6
       851                17.9
       848                19.7
       828                20.5
       825                27.1
exec #2
       872                 0.0
       870                14.1
       860                15.8
       850                16.2
       828                17.9
       825                39.8
exec #3
       872                 0.0
       870                16.8
       868                17.3
       865                17.7
       839                18.6
       828                19.5
       825                27.1
exec #4
       872                 0.0
       870                16.9
       850                17.3
       845               169.8
       839               411.8
       824               416.8
exec #5
       872                 0.0
       858                15.9
       848                16.8
       828                17.2
       825                19.9
exec #6
       872                 0.0
       870                19.5
       854                19.9
       848                20.8
       828                21.3
       825                38.3
exec #7
       872                 0.0
       870                15.8
       860                17.0
       850                18.1
       848               642.1
       844               643.3
       829               647.2
       828               648.0
       825               655.4
exec #8
       872                 0.0
       860                15.1
       859                17.4
       857                17.8
       848                18.3
       828                18.7
       825                20.5
exec #9
       872                 0.0
       860                14.7
       828                18.0
       825                24.7
exec #10
       872                 0.0
       870                14.6
       850                15.4
       845                15.9
       834                16.3
       828                17.1
       825                25.3

solutions/BRKGA/R06_10_05_10             825             825             825             824             825             825             825             825             825             825       36006.303
