        UB            Time(s)
exec #1
       590                 0.0
       577                 1.9
       554                 2.4
       542                 3.3
       541                 4.4
       537                 4.7
       532                 4.9
exec #2
       590                 0.0
       585                 1.5
       561                 2.1
       557                 3.4
       551                 4.1
       537                 5.2
       532                 7.0
exec #3
       590                 0.0
       582                 2.1
       559                 3.2
       542                 4.6
       541                 4.8
       532                 5.1
exec #4
       590                 0.0
       581                 1.0
       572                 2.8
       561                 3.1
       547                 3.8
       546                 4.5
       542                 5.8
       532                 5.9
exec #5
       590                 0.0
       562                 2.1
       552                 3.1
       541                 3.8
       537                 4.8
       536                 5.2
       532                 5.5
exec #6
       590                 0.0
       587                 2.2
       580                 2.5
       572                 3.2
       552                 3.3
       542                 3.6
       541                 4.2
       536                 4.3
       532                 4.9
exec #7
       590                 0.0
       589                 1.9
       579                 2.3
       561                 2.7
       557                 3.2
       546                 3.3
       542                 4.0
       537                 4.6
       536                 5.0
       532                 5.8
exec #8
       590                 0.0
       581                 2.3
       577                 2.8
       556                 3.1
       536                 3.9
       532                 5.2
exec #9
       590                 0.0
       589                 1.2
       574                 1.7
       556                 2.5
       552                 2.8
       547                 3.1
       546                 3.4
       542                 3.6
       541                 4.6
       537                 4.7
       532                 4.8
exec #10
       590                 0.0
       567                 2.0
       559                 3.0
       546                 3.8
       541                 4.3
       532                 4.5

solutions/BRKGA/R05_08_02_05             532             532             532             532             532             532             532             532             532             532       36002.120
