        UB            Time(s)
exec #1
       998                 0.0
exec #2
       998                 0.0
exec #3
       998                 0.0
exec #4
       998                 0.0
exec #5
       998                 0.0
exec #6
       998                 0.0
exec #7
       998                 0.0
exec #8
       998                 0.0
exec #9
       998                 0.0
exec #10
       998                 0.0

solutions/BRKGA/R06_15_15_20             998             998             998             998             998             998             998             998             998             998       36037.499
