        UB            Time(s)
exec #1
       916                 0.0
exec #2
       916                 0.0
exec #3
       916                 0.0
exec #4
       916                 0.0
exec #5
       916                 0.0
exec #6
       916                 0.0
exec #7
       916                 0.0
exec #8
       916                 0.0
       912              1043.0
       910              1049.7
       907              1054.1
       904              1056.3
       900              1069.7
       895              1074.0
       882              1082.7
       877              1087.1
       875              1100.4
       871              1123.2
       870              1125.4
       866              1147.0
       863              1716.9
       855              2098.1
       847              2560.2
exec #9
       916                 0.0
exec #10
       916                 0.0

solutions/BRKGA/R07_15_15_05             916             916             916             916             916             916             916             847             916             916       36039.097
